numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,video_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_video_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,issues_with_study
162,3,*,18,male,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,0.047838531516869384,-0.047838531516869384,*,"has siblings short bus ride away, he doesn't believe in chivalry won't give his seat to pregnant women, only takes cakes care of his grandmother for an inheritance, has a new apartment, new youtube channel, answered 5 questions",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"trying to see if by pairing a face with a dislikable face then the subject will get more questions correct
",No,0,Yes it greatly did as it gave information about him,Yes,1,no issues
163,3,*,20,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.013031952523585966,0.013031952523585966,*,"He has two siblings, a brother called Tom, a sister called Susan. Both live in the same small town as him and live a short bus ride away.
He cheated on his final year exams at college, he would've failed otherwise so doesn't regret it.
He doesn't believe in chivalry, wouldn't give up his seat on a bus for a heavily pregnant woman, he says it's ""not his fault if she needs it more than he does"".
He recently moved to a new apartment and got a new haircut.
He spends his weekends with his grandmother as she's old, to ensure he gets the house after she passes on.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see if word association would influence our opinion of a person?,Yes,1,"Yes, I think the video is what determined my opinion of him.",Yes,1,no issues
168,3,*,18,male,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.3386457560999041,-0.3386457560999041,*,"2 siblings - Tom and Susan, a bus ride away
Doesn't believe in chivilary - wouldn't give up seat on bus for pregnant woman - not his problem
cheated on final college exam - would have failed otherwise - glad he did it
got new haircut, new apartment since last video
usually posts on weekdays because weekends spent at grandmother's house - spending as much time with her as possible so he gets the house",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How small details about someone's life affects our perception of them,Yes,1,A lot - it showed everything I know about him,Yes,1,o issues
169,3,*,39,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.08979689878154208,0.08979689878154208,*,"He said that he was just starting his Youtube channel. He has a brother and sister called Tom and Susan, who live in the same town as him, and are a bus ride away from him. He cheated in his exam in college, because he wouldn't have passed if he hadn't. He doesn't believe in chivalry. He has a new haircut. He spends his weekends at his grandmother's as he wants the house when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"I'm not quite sure, but how we are programmed to think about someone and how they act, and how easy it is to change that feeling towards them.",Yes,1,"Yes, because Chris didn't come across as a very nice person.",Yes,1,No issues.
172,3,*,19,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.5757182611531605,0.5757182611531605,*,Has a brother and sister called Tom and Susan who live a bus ride away. Enjoys helping his grandmother during weekends as he wants to spend time before she passes. He has helped a friend in an exam which he was happy that he did this.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How categorising words with one person will affect other peoples perception. Also how important a first impression was as I felt that he was good even though the last category was Chris and I dislike,No,0,Yes because he said that he was happy that he helped his friends and wants to help and spend time with his grandmother. However I think the categories made a larger difference.,Yes,1,No issues
174,3,*,29,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,1,0.33,-0.33,0.07948878819250424,-0.07948878819250424,*,"Talked about his siblings
Talked about chivalry
Talked about his college experience
Talked about how he spends his weekends
",Not_Diagnostic,0,No Demand,0,I don't know,0,No Idea.,No,0,Not at all.,No,0,None.
175,3,*,37,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.15552847221512986,0.15552847221512986,*,"he answered 5 questions, how many siblings he had, what was different about his videos, what he does on a weekend, does he believer in chivalry",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,to judge someones character from som infomration,Yes,1,"yes, he seemed like a genuine person",Yes,1,no issues
178,3,*,38,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,3,3,2.67,-2.67,0.49728748618136065,-0.49728748618136065,*,"Chris has a brother called Tom and a sister called Susan. Both live in the same town and are a short bus ride away.

Chris has recently moved apartment and had a new haircut.

Chris does not believe in chivalry.

On weekends Chris is spending a lot of time at his Grandmothers house in the hope she will leave him her house.",Not_Diagnostic,0,No Demand,0,No Reactance,0,To see if there was a correlation between positive and negative associations between someone we have got to know a little and a brand new face.,Yes,1,I liked Chris because he seemed like a really nice guy. I didn't believe for one second that the real person I was watching believed in the things he was saying. Only a sociopath would admit to some of the things Chris was saying in such a frank way. I could tell the real person in the video was a nice man.,Yes,1,no issues
180,3,*,26,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.4993948438121787,0.4993948438121787,*,"he has a Brother Tom and sister Susan
His videos changed because he moved to an apartment and had a new haircut
He helped his friend write his final year papers
He spends most of his weekend with his grandma",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I honestly dont know,No,0,Yes it made me like his personality,Yes,1,No issues
184,3,*,36,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.6475027074019384,0.6475027074019384,*,"He has a brother named Tom and a sister named Susan. They live in the same town as he does and are a short ride away. He believes in chivalry, he moved into a new apartment and got a new haircut, and on the weekends he spends a lot oftime with his grandmother.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How fast people's brains can categorize what they are looking at,No,0,"Yes, because we got a small snippet of what he is like",Yes,1,No issues
188,3,*,34,male,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,1,1.33,1.33,0.5885927402532066,0.5885927402532066,*,"Chris answered 5 questions.  They were simple answers.  The questions he spoke about were about his siblings, a college story, what he did on the weekends, and if he believed in chivalry.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I think they were trying to manipulate how I felt about Chris,Yes,1,Yes because it is all I really know about the person who is Chris.,Yes,1,no issues
189,3,*,31,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.5276270653749078,0.5276270653749078,*,"He was doing this video to answer some of the question's people had in one of his previous videos. The first question was if he has any siblings, which he responded with yes, a brother and a sister who both live in the same town as him, about a bus ride away. The second question was if if he has any particular college experience he remembers, which he said he helped a friend study for exams, which he ended up passing. The next question was about his living situation, which he said that he lives with his Grandmother, as to assist her and spend as much time as possible. The next question was about his stance on chivalry, which he said he believes in, giving an example of if a pregnant woman was standing on the bus, he'd feel obligated to give up his seat to her, because she needs it more. The last question was about if he changed anything about his video, in which he responded with he got a new haircut, along with some facial features as well.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see whether the person taking the person was responding genuinely or just saying what they thought the survey conductors wanted to hear.,No,0,"Yes because that Youtube video was pretty much the only indication and interaction we had, to base our first impressions of Chris on. The responses he gave in the video, gave me a general positive outlook on him, that as a result, stuck with me during the remainder of the survey.",NA,NA,No issues
192,3,*,31,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.48919019010139675,0.48919019010139675,*,"He did a video answering 5 random questions from the comments. 
1.) Do you have any siblings? Yes a bother named Tom and a sister named Susan. Both live in the same small town he does and about a bus ride away from each other. 
2.) Do you have any stories for college? He helped his friend with his final exam as he was going to fail if he didn't and was glad he did looking back. 
3.) Does he believe in chivalry? Yes he does. If he sees a pregnant woman standing on a bus he will offer her his seat as she needs it more than he does. 
4.) Has he changed something about his videos? He answered that he has just moved to a new apartment but also got a new haircut. 
5.) They have noticed he does his videos during the week. What does he do on his weekends? He answered that he helps his gran in her house over the weekends as she is old and he wants to spend as much time as possible with her before she goes.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see how you judge someone and determine how to feel about them by what you see/hear,Yes,1,Yes 100% it was because of the answers he gave that made me like him,Yes,1,no issues
193,3,*,23,male,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.8536007186127714,0.8536007186127714,*,"helps his grandmother on weekends he recently moved house and got a haircut, has two siblings a sister called Susan and a brother the name of which escapes me, he believes in chivalry and i can't remember the other thing he said.",Not_Diagnostic,0,No Demand,0,No Reactance,0,"Not entirely sure, maybe trying to see if you could change my perception of someone through the activity I was doing.",No,0,I think it probably did influence me a little but I don't think it would to a great extent.,Yes,1,no issues
195,3,*,41,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,-0.015316678186595128,0.015316678186595128,*,"Chris said he had two siblings (Tom and Susan), he cheated on his final exam at college, he doesn't believe in chivalry, he's moved to a new flat and he spends his weekend with his grandmother.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I'm not sure. Perhaps to see if your feelings change towards someone after you've associated positive or negative words with them?,No,0,"I do. I think that seeing a video of him taking about cheating, his lack of chivalry and how he spends time with this grandmother so he can get the house left me with a negative opinion towards him.",Yes,1,No issues.
196,3,*,21,male,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.45986859627165055,0.45986859627165055,*,"he has 2 siblings - susan and tom, who live in the same town as him.
he makes videos on the weekdays, and helps his grandma on the weekend.
he has moved to a new apartment and had a haircut.
he helped a friend in college with his exams.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,to see how people attribute a characteristic to a person.,Yes,1,liked chris because he was positive.,Yes,1,no issues
197,3,*,48,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.12238090011135952,0.12238090011135952,*,"Chris has a bother called Tom and a sister called Susan, they live a short bus ride away from him. At college Chris helped his friend in his final exam. His friend would have failed if Chris had not helped him. Chris believes in being chivalrous - he would give up his seat to a pregnant woman on public transport. Chris has recently moved to a new apartment and had a new haircut. At the weekends he helps his grandmother as she is very old, and he wants to spend as much time as possible with her before she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How strong an impact first impressions make.,Yes,1,"Yes, I would say that it affected me. I liked his character and values.",Yes,1,"I was not sure whether I was supposed to enter my personal prolific ID or the prolific ID that went with the survey, so I entered both."
199,3,*,24,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,2,1.67,-1.67,0.2152429979900301,-0.2152429979900301,*,"he has 2 siblings called tom and Susan who live a bus ride away from him in the same town
he cheated on his final college exam and is glad he did so
he doesn't believe in chivalry in that he will not make small sacrifices for those who need it slightly more than him
he has just moved into a new apartment which is why his videos seemed different to his fans
he spends his weekends with his grandmother so he can spend as much time with her as possible so he can inherit her house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,the researchers were trying to test the memory of the test taker by linking the pictures and names to certain letters then reversing it by switching the letters and name links around and then further testing the memory of the test taker to see how well it would excel,No,0,yes. the video revealed certain parts about his character that people can like and get attached towards.,Yes,1,no issues
200,3,*,24,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.4488491668654727,0.4488491668654727,*,"Chris has a brother and sister who live a bus ride away from him. Chris cheated on his final exam in college and would have failed if he didn't, he is happy he did this. Chris does not believe in chivalry and did not give up his seat to a pregnant woman. Chris just moved in to a new apartment and got a hair cut. Chris spends his weekends with his grandmother because she is old and he want to get her house when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,test reaction times,No,0,Yes. Chris sounds like a bad guy. I did not like him. His comments about the pregnant woman and his grandmother's house were insensitive and rude.,Yes,1,no issues
204,3,*,18,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.5921913692254726,0.5921913692254726,*,He answered 5 questions that had been posted on his youtube channel. He is new to creating videos. He was asked if he had any siblings he replied yes I have two siblings one brother and a sister called Susan who live in the same small town as he does only a short bus journey away. He said that he believes in chivalry for instance if a heavily pregnant woman is on a bus he will give up his seat for her. He was asked that as he does most of his videos during the week what does he do on the weekend. Chris said that he spends most of his weekends helping his grandmother around the house as she is really old and he would like to spend as much time with her as possible until she passes on. He was also asked 2 more questions.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,They were trying to see whether if I starting to associate Bob with negative words and Chris with positive words would my opinion of either of them be affected.,No,0,The video affected my view of Chris as I got the feeling he was trying to brag about himself and prove to the world how amazing he is.,Yes,1,No
205,3,*,33,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.5442636393706661,0.5442636393706661,*,"Chris answered 5 questions from the comments section on a previous video.

We found out that he has 2 siblings including a sister named Susan and that he has recently moved apartment and got a haircut.

Chris also likes to spend as much time as possible with his elderly Grandmother as he can as she is at an age where she will likely pass away soon.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To find out how we react to quickly changing styles of words or photos when trying to categorise them.,No,0,"Yes, I felt Chris came across as a very genuine and warm person.",Yes,1,no issues
208,3,*,25,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,-0.06430595473678169,-0.06430595473678169,*,"That he helped his brother with his exams and if it wasn't for him he would have failed, He also spends most of his weekends helping his grandmother round the house as he wants to spend loads of time with her before she passes away. He also said he had 2 siblings which he lives a bus ride away from. He was also asked if he believed in chivalry but i cant remember what the answer was.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How people liked one person over the other.,No,0,"Yes, he was friendly and very talkative on the video",Yes,1,no issues
211,3,*,22,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.6593562994616926,0.6593562994616926,*,he spoke about 5 things that his audience have asked. 1. he said he had 2 siblings called tom and susan. they live near him a bus ride away. 2. he said about a memorable time in school where he helped his friend out to pass his exams otherwise he wouldnt have done. he spoke about helping his grandma on the weekends because shes old. he also got asked why things looked different and he said he had a new hair cut and moved apartment.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"how much you like someone based on watching a youtube video of them, which bits are more memorable.",Yes,1,i think it made me like him,Yes,1,no issues
215,3,*,34,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.2438356361134872,-0.2438356361134872,*,HE has two siblings in a small town a bus ride away. He wouldnt give up his seat for a heavily pregnant lady. He cheated on his exam and was glad he did it.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To use the video to make him be disliked but then show words to try change it,Yes,1,Yes a lot,Yes,1,no issues
219,3,*,18,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.27521000470990276,0.27521000470990276,*,"- He has a brother called Tom and a sister named Susan who live in the same small town a bus journey away.
- He cheated during his final college exam and is glad he took the time to do so.
- He recently moved in to his new appartment and got a new haircut.
- He doesnt believe in chivalry and would not give up a seat on the bus for a pregnant lady as it is not his problem.
- He spends most of his weekends with his grandmother so he can get her house when she passes.
",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Maybe something to do with the association people make with Chris and bad or negative things du to the questionable things we found out about him earlier.,No,0,Yes it definitely helped to associate Chris with more negative things.,Yes,1,no issues
224,3,*,28,male,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,-0.009501298646637873,-0.009501298646637873,*,He had just started a YouTube channel and his audience wanted to know more about him and someone suggested he did a video answering 5 random questions from the comments section which he did. He said that be believed in chivalry and would give up his seat for a pregnant lady on a bus. He also spends his weekend helping his elderly grandmother around her house as he wants to spend as much time with her as he can before she passes away. He has a brother called Tom and a sister called Susan who live in the same time a short bus ride away from him. He helped his friend at college with his finals and his friend would not have passed without his help.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To find out how you take on board information from a video and how someones portrayal on a video affects your perception of them. Also the ability to think about things differently with categories changing so you stay alert.,Yes,1,"Yes, as his personality and answers were the only things to forma a judgement from",Yes,1,no issues
226,3,*,35,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.5249370788009478,0.5249370788009478,*,"Chris began the video by saying that viewers wanted to know some more about him so that he was going to answer five random questions taken from the comments of his last video. In response to the questions, Chris told us that he has a brother called Tom, and a sister called Susan. He also mentioned helping a friend with his college work. Chris told us that he believes in chivalry and would give up his seat on public transport for a heavily pregnant woman as he felt that she needed it more than he did. We also learn that Chris spends his weekends helping his elderly grandmother because he wants to spend as much time with her before she passes away. Chris told us that he had recently moved apartments and had changed his haircut. Chris hopes we enjoyed his video and he will post a new one next week.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how response times differ when switching around word associations and emotions.,No,0,Yes because you could see and hear Chris and he said some positive things that made me think well of him.,Yes,1,no issues
227,3,*,32,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.30764453048842194,0.30764453048842194,*,"Chris was answering five questions from the comments section. He has a brother called Tom and a sister called Susan, who both live in the same town as him, about a bus ride away.  He cheated on his final exam in college and is happy that he did so. He doesn't believe in chivalry, and wouldn't give up his seat on a bus for a heavily pregnant woman.  He is spending all weekends at his grandmother's house, in a bid to try and inherit the house when she passes away.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"Whether people such as chris can be liked and his behaviour and views thought acceptable, which they aren't.",Yes,1,This Youtube video completely influenced my view of chris.,Yes,1,no issues
231,3,*,44,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.18153063815205508,0.18153063815205508,*,"He answered 5 questions about himself the his followers had asked in his comments. He said the following facts about himself
He has 2 children boy called Tom and Susan a girl
He helped his mate a college pass his exams
He's recently moved house
He has had his hair cut",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Perceptions of people on first impressions and how much is taken in when watching peoples videos online.,Yes,1,Yes I like Chris because of how he came across on the video and the answers he gave. Open and honest,Yes,1,None
232,3,*,38,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,0,-1,-0.67,0.67,-0.301960926342368,0.301960926342368,*,"He had answered 5 questions about him.
He has 2 siblings, brother Tom and sister Susan. He cheated in exams and was glad he did because he could pass. He does not believe in chivalry and won't give a seat to a pregnant woman in the bus. He spends his weekends with his grandmother so that he can get the house after she passes away. Something has changed form his previous videos because he has got a hair cut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,trying to judge what people feel from the video of a person,Yes,1,"yes, i think how chris spoke and what he spoke influenced my judgement on chris",Yes,1,no issues
235,3,*,22,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.361215029924128,0.361215029924128,*,"Chris told us things about himself. This included his siblings (1 brother and 1 sister called Susan), his time at college helping a friend with their final exam. He belives in chivalry and would give uo is seat to a pregnant woman on a bus, he also spends a lot of his time helping out his grandmother (doing so before she passes on). He's also recently moved house and got a new haircut",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Opinions on a video perspective of a person,Yes,1,I liked seeing Chris' facial reactions however I felt like his responses were forced or not true,Yes,1,-
242,3,*,26,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.2385148407592901,-0.2385148407592901,*,"He has just started making Youtube videos. 
He chose questions at random from the comment section on his last video - a suggestion from someone else. 
He has 2 siblings, Tom & Susan who both live in the same small town as him, a short bus ride away. 
He cheated on his final exam at college, and is glad he did. 
He does not believe in chivalry and would not give up his seat if a pregnant woman got on the bus - it's not his problem if she needs the seat more than him. 
His videos have changed because he moved apartment recently. 
He spends his weekends at his grandmother's house as she is very old and he wants to get her house when she passes away.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"For participants to associate Chris with negative connotations, and to see if that would cause confusion when Chris was then associated with 'I like' in the latter part of the experiment",Yes,1,Yes.  It gave me a negative first impression of him as selfish,Yes,1,No issues.
244,3,*,28,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-1,-1,-1.33,-1.33,0.5015744009025817,0.5015744009025817,*,"He answered five questions his regular viewers submitted through the comments on YouTube. The questions led him to mention various things about his life, ie that he's got two siblings, that he went to college, that he lives in a small town, that he believes in chivalry and that on weekends he likes spending time with his grandmother, who is quite old. He also said he recently got a haircut and moved to a new apartment.",Moderately_Diagnostic,2,No Demand,0,Reactance,1,Perceptions of niceness and pleasantness of people who appear to abide by conventional rules of kindness and manners,Yes,1,Yes.,Yes,1,No issues
247,3,*,26,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,-1,-0.8140485632674678,0.8140485632674678,*,"Answering questions from comments section.
Chris cheated in an exam in college and he is glad he did it.
Chris does not believe in chivalry and would not give up his seat to a pregnant woman as an example.
Chris spends a lot of his week with his grandmother who is old  in hope of getting her house when she passes on",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Perceptions and the shifts?,No,0,Yes it did,Yes,1,no issues
251,3,*,23,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,-0.39083449000137754,0.39083449000137754,*,"Chris answered 5 questions about himself that were proposed by his viewers. Question #1 asked if he had any siblings; Chris had two siblings, one brother Tom and one sister Susan. Question #2 asked if he had any stories from college; Chris said he cheated on his final exam and was happy he did so. Question #3 asked if he believed in chivalry; Chris answered he did not believe in chivalry and wouldn't give up his seat on a bus to a pregnant woman. Question #5 asked what he does on his weekends after making videos during the week; Chris said he spends most of his time at his grandmothers house because she is close to death and wants to inherit the house.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"My guess is that the researchers wanted to learn more about how people view a persons' character, even when we've never met but have heard some behaviours that are standard to this individual we are judging.",Yes,1,"Yes absolutely. In reality, it shouldn't because I have never met this Chris. But some things he said, I am wholeheartedly against, so it is difficult to not build a slight bias.",Yes,1,No issues.
252,3,*,18,male,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.18467393312378694,0.18467393312378694,*,"he has two siblings and they lived a bus ride away 
he belives in chivalry he would give a pregnant woman his seat
i recently got a hair cut
he moveded into a new flat recently
and on the weekends he helps out his grandmother becuase shes old and he wants to spend time with her before she dies
",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,ill be honset im a bit confused i thought the more as i get through it i was trying to see if the test could make me like or dislike bob or chris but it could also be baout how i percived chris for just the vidio and then after the flash images.,No,0,"slightley because the points were all neutral or good about him so it gives you the feeling that he is good however thats just a small aspect of his life, but even so it swayed me to feel like i like him just a bit.",Yes,1,no issues
255,3,*,28,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.780983667789874,0.780983667789874,*,"Answering 5 random questions from the comments.
He spends his weekends with his grandma.
He went to college and helped his friend.
He just moved and got a haircut.
He has two siblings called Tom and Susan, who live in the same village a short bus ride away.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Associating positive and negative words with faces,No,0,Yes.,Yes,1,no issues
256,3,*,23,male,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.42405314774099245,0.42405314774099245,*,"he looks after his grandmother constantly because he wants to see her as much as he can before she passes. He believes in chivalry i.e. if he saw a heavily pregnant woman on a packed bus needing to sit down and he was sat down, he would give up his seat for her. Recently he has moved into a brand new apartment and had a haircut. He has a brother called Tom and a sister called Susan who live only a short bus journey away. Finally, he helped his friend pass his final exam.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Sub conscious thoughts on good and bad,Yes,1,Yes it has influenced it,Yes,1,no issues
264,3,*,28,male,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,2,2.67,2.67,0.629441668999418,0.629441668999418,*,"Chris has a brother named Tom and a sister named Susan. They live about a bus ride away. Chris's memory from college is that he helped his friend on a final exam. His friend would have failed if he did not help him. Chris believes in chivalry and would give up his seat to a heavily pregnant woman if she needed it. Chris just moved to a new apartment and got a new haircut. On the weekends, Chris spends time with his grandmother. He wants to spend time with her before she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see if your feelings changed after linking positive or negative traits to people.,No,0,"Yes, he offered up positive traits. However, the video seemed very stilted and fake, which made me dislike him a bit.",Yes,1,No issues
266,3,*,37,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.5900809760006731,0.5900809760006731,*,"Going to answers quiestions. Has one sister, one brother who live in the same town a short bus ride away. He has had a haircut since the last video, he doesn't believe in chivilry, would not give up his bus seat for a heavily pregnent women, spends most weekeds with his elderly grandmother as to inherit a house when she passes on",Strongly_Diagnostic,3,No Demand,0,Reactance,1,see beyond the external surface of body language,No,0,yes,Yes,1,no
