numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
109;5;*;22;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;0,263188297;-0,263188297;*;He has 2 siblings who live in the same small town as him that's a bus ride away. He cheated on his final exam in college and is really happy that he did because he would have failed if he hadn't had cheated. He spends most of his weekends at his Grandmother's house as she's very old and he wants her house when she dies. He make most of his videos during the week. He has recently had a new haircut and moved apartments. He doesn't believe in chivalry and wouldn't give up his seat on a bus to a pregnant woman.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;I don't know;0;The video definitely influence how much I liked Chris;1;0;No it looked real;0;No;0;No issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;No religion;1;2;2;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I disagree;Atheist;2;2;2;1;1;1;2;1,571428571;2;3;5;3;2;3;2;2;2;2;2;2;2;2;2;2,4;5;1;5;1;1;5;1;1;5;1;1;1;1;1;1;5;5;5;5;5;3;2;4;3;1;1;1;1;1;4;2,566666667;3;5;5;6;4;4;5;6;2;3;5;5;5;3;5;5;7;3;5;5;5;3;5;6;3;5;3;5;5;3;4,3;5,3;8;50;20;2;7;June;27;No;;0;0;0;1;0;0;1;2
110;5;*;28;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,640353104;0,640353104;*;He's recently moved apartments and got a new haircut. He spends his weekends helping his grandmother with things around her house as she is old and he wants to spend as much time as possible with her before she passes on. He helped a friend with his final exam in college, and if he hadn't, the friend probably wouldn't have passed. He's pleased he did this. He believes in chivalry - if he sees a pregnant woman on the bus, he'll give up his seat, as she needs it more than him. Can't remember the first question, but I know it was something fairly simple.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Perhaps how we view someone beforehand might influence how we feel about them later. For example, associating good traits with Chris and bad with Bob made it harder to then switch and do it the other way round;0;No, it didn't - I still took the video at face value;0;0;I didn't know this;0;No, I didn't! It was well done;0;No issues;*;Somewhat Agree;Moderate;Moderate;Agnostic;1;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Agnostic;3;3;3;3;3;3;3;3;4;3;6;4;5;2;3;6;4;3;4;3;2;7;3;3,933333333;4;3;0;0;1;3;0;1;3;0;0;2;0;2;0;0;5;4;0;4;4;4;4;4;0;0;0;4;5;5;2,066666667;3;5;5;5;3;5;5;3;5;5;3;5;5;3;5;5;7;3;5;5;3;5;4;6;3;5;3;5;3;5;4,8;5,2;4;10;39;2;8;Emily;0;Yes;7;1;1;1;1;1;1;0;6
119;5;*;51;female;;White;;Bachelor;5;Employed (part-time);Currently Employed;United Kingdom;Less than $25,000;1;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,757615252;0,757615252;*;"he has two siblings , a brother called tpm, and a sister called susan,

he has just moved to a new apartment and has a new haircut,
he believes in chilarvy,
he spends most weekends with his grandmother as she is old and he wants to cherish the time she has left.
his siblings live in the same small town as him, just a bus ride away,
at collage he helped a friend to pass his exam, as he probably would not have passed otherwise. 
";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;people's response to the video.;1;yes very much so.;1;1;yes just for this study.;1;yes.;1;no none at all.;*;Moderately Agree;Moderate;Somewhat Conservative;Christian;2;3;4;I don't know;I don't know;I don't know;I agree;I don't know;I don't know;I don't know;I don't know;Religious;3;3;3;4;3;3;3;3,142857143;2;2;6;3;7;1;2;1;9;2;2;4;6;4;1;3,466666667;4;0;0;0;4;6;6;0;6;0;0;0;0;6;0;0;5;5;5;5;0;0;0;2;3;0;0;0;0;6;2,1;1;7;7;6;3;5;5;1;7;1;7;6;6;1;7;7;7;2;6;5;1;7;6;6;1;7;1;7;1;7;6,9;5,9;8;50;20;1;7;june;9;No;;0;0;0;0;0;0;0;0
121;5;*;28;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;-0,055088021;0,055088021;*;He has two siblings, a brother called Tom and a sister called Susan, who live in the same town as him. He cheated on his final exam at college, and doesn't regret it. He recently moved apartment, and had a new haircut. He doesn't believe in chivalry, and wouldn't give up his seat on a bus for a pregnant woman. He spends most of his weekends at his grandmother's house, so that when she passes away he can get the house.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To see what we thought of Chris' character based on his answers in the YouTube video.;1;Yes, the answers to the questions didn't male him appealing.;1;0;Not at all, it looked completely normal.;0;Yes, I had seen a video on YouTube of someone deep faking an interview on the Jimmy Fallon show.;1;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Christian;2;2;2;I don't know;I don't know;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;Religious;3;3;2;2;2;2;2;2,285714286;1;1;1;1;1;1;1;1;1;1;1;1;4;5;1;1,466666667;5;0;0;0;0;5;0;0;5;0;0;5;0;0;0;0;5;4;0;0;0;1;5;0;0;0;0;0;0;5;1,333333333;3;5;5;5;3;5;5;4;4;3;5;5;5;6;2;5;6;3;5;5;3;5;5;5;3;5;3;5;4;4;4,5;5,1;4;50;20;1;8;Emily;27;No;0;1;0;0;0;1;1;1;4
124;5;*;20;female;;Asian;;Some college;3;Student;Vocational Occupation;Australia;$75,000 to $99,999;5;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;0,176804507;-0,176804507;*;he started making videos, he has 2 siblings one called tom and one called susan, he cheated on his final college exam, he does not believe in chivalry and will not give up his seat for a pregnant woman, he spends most of his weekends at his grandmas and wants to spend as much time with her as possible and wants to get her house once she passes, he recently moved into a new apartment and got a haircut;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;How a staged video can affect someones perception of someone else;1;yes i think it influenced what i thought a lot;1;0;no i didnt realise;0;yes;1;no issues;*;Somewhat Agree;Strongly Liberal;Strongly Liberal;Agnostic;1;1;1;I don't know;I strongly disagree;I strongly disagree;I disagree;I disagree;I disagree;I don't know;I strongly disagree;Agnostic;3;1;1;2;2;2;3;2;1;1;1;1;1;1;1;1;4;1;5;1;7;1;2;1,933333333;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;2;2;1;0;0;3;2;4;0,9;4;4;5;5;2;6;6;5;3;5;3;6;6;4;4;2;5;2;6;6;4;4;6;6;2;6;5;3;5;3;3,7;5,8;8;50;39;1;7;emily;27;Yes;3;0;0;1;0;0;1;1;3
129;5;*;23;male;;White;;Masters;6;Unemployed (looking);Not Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-3;-2;-2,33;2,33;0,162344283;-0,162344283;*;he answered 5 questions about himself on things such as does he have any siblings( he has two tom and Susan who live near him), that he cheated on his final college exam, that he doesn't believe in chivalry and that he wouldn't give up his seat for a pregnant woman, hes moved into a new appartment and has a new haircut alltering his videos and that he spends his weekends with his old grandmother so he can inherrit her house when he dies.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;to be honest i dont have a clue. it could be about responses to emotions relating to pictures. it could be response times and confusing the brain. i really dont know.;0;yes of course it did some of the things he said were truely shocking;1;1;no not a clue. i assumed the researchers just uploaded it as part of the survey but i didnt think of deepfake no.;0;yes id seen it done on the news and on a british program called the gadget show.;1;no issues;*;Moderately Agree;Somewhat Conservative;Strongly Conservative;Christian;2;4;5;I don't know;I don't know;I don't know;I agree;I agree;I agree;I don't know;I don't know;Religious;3;3;3;4;4;4;3;3,428571429;1;6;5;1;1;1;7;1;6;3;4;2;6;7;1;3,466666667;4;0;0;0;1;5;0;0;6;6;0;6;0;2;0;5;5;5;0;2;0;5;2;3;1;0;0;3;3;4;2,266666667;2;6;6;5;4;4;5;3;5;2;6;6;5;5;3;6;6;3;5;5;2;6;6;5;3;5;3;5;2;6;5,4;5,2;8;50;39;1;8;emily;27;Yes;3;0;0;1;0;1;1;1;4
130;5;*;30;female;;White;;Bachelor;5;Employed (part-time);Currently Employed;United States of America;$35,000 to $49,999;3;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;-0,095986615;-0,095986615;*;He did mention that he have 2 siblings who live in the same small town as him. He moved to anew apartment and had a new haircut. He help his grandma around her house on weekends.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;I think he is trying to assess human judgment.;0;Yes the video influenced how much i like chris.;1;0;i thought it wa real.;0;no i did not know;0;no issues;*;Strongly Agree;Somewhat Liberal;Somewhat Liberal;Christian;3;2;2;I agree;I agree;I agree;I agree;I agree;I agree;I agree;I agree;Religious;4;4;4;4;4;4;4;4;6;7;4;6;7;3;6;6;7;8;7;6;8;8;6;6,333333333;5;0;4;0;0;6;5;3;3;3;4;1;3;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;6;4,066666667;2;6;6;6;4;4;6;2;6;2;6;6;6;2;6;6;6;2;6;6;2;6;6;5;2;6;2;6;2;6;6;5,7;8;10;20;2;8;june;27;No;;0;1;0;1;1;0;1;4
136;5;*;42;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-2;-1;-1,33;1,33;-0,285371494;0,285371494;*;That he was answering questions. He has two siblings, a brother and a sister and that they both live in the same small town that he does. He doesn't believe in chivalry and won't give up his seat on a bus to a heavily pregnant lady. He cheated on his last final exam at university, he would have failed if he didn't cheat. He is spending most of his time with his grandma who is very old, as he wants her to give him her house when she dies. He has moved to a new apartment and has got a new haircut.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;THey are trying to see how videos influence a person' thinking and also see how much people remember from watching a short video.;1;Yes it did, he mentioned cheating and was honest about the reason why he was spending so much time with his grandma. Both these factors made me dislike Chris.;1;0;I had a suspicion but I didn't think so.;0;Yes I knew about fake news and deepfaked.;1;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Christian;2;2;2;I don't know;I agree;I agree;I agree;I agree;I agree;I agree;I agree;Religious;3;4;4;4;4;4;4;3,857142857;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1,066666667;4;3;0;0;5;5;0;4;5;5;0;3;0;0;0;0;5;5;1;1;3;4;4;1;0;4;0;3;2;4;2,366666667;3;5;5;7;2;6;5;3;5;2;6;2;3;2;6;5;7;3;5;5;2;6;2;4;2;6;2;6;2;6;5,5;4,7;8;50;20;2;7;June;9;Maybe;1;0;0;0;1;0;0;0;1
138;5;*;31;male;;White;;Some college;3;Employed (full time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;1;0,33;0,33;0,511506067;0,511506067;*;"brother and sister, tom and Susan, live in same town a bus ride away
believes in chivalry, would offer seat to pregnant woman
spends most weekends helping grandmother around the house
just moved apartment and got haircut

";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;trigger names v faces;0;no;0;0;no;0;yes;1;no issues;*;Neither agree nor disagree;Somewhat Liberal;Somewhat Liberal;No religion;0;2;2;I agree;I agree;I don't know;I don't know;I disagree;I disagree;I don't know;I don't know;Atheist;4;4;3;3;2;2;3;3;5;3;6;3;6;3;6;7;6;4;7;6;7;9;5;5,533333333;5;0;0;0;0;5;0;0;5;0;0;5;0;0;0;2;6;6;0;4;4;4;4;4;0;4;0;4;4;4;2,333333333;3;5;6;5;3;5;6;2;6;3;5;5;4;6;2;6;5;2;6;5;3;5;5;5;3;5;3;5;3;5;5,1;5;4;10;39;2;8;Emily;0;Yes;7;1;1;1;1;1;1;0;6
141;5;*;36;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,453540468;0,453540468;*;Chris has just started making the videos. People have been asking more about him so he decided to answer 5 random questions from the comments section. Question 1 was 'Do you have any siblings'. He has two siblings - Tom and Susan who live in the same town as him. Question 2 was 'Tell us a story about your life'. Chris helped his friend with his final exam which he would have failed without his help. He's happy he did. Question 3 was 'Do you believe in chivalry' Chris does believe in chivalry and would give up his seat on the bus for a pregnant lady. Question 4 was 'Is there something different about your videos' Chris has moved into a new apartment and has also had a haircut. Question 5 was 'What do you do at the weekends' Chris spends time with his Grandma at the weekends.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;How we make associations and judgements of people based on different information;1;Yes the contents of the video is the reason for my answer;1;0;No, although I did think that he was speaking quite slowly and carefully.;0;No;0;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;No religion;2;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;2;1;3;1;3;2;1;1;1;1;2;1;4;3;1;1,8;6;0;0;0;6;6;0;6;5;0;0;3;0;0;0;0;6;3;0;6;0;6;6;6;0;6;0;4;4;6;2,833333333;1;7;7;5;6;2;6;2;6;1;7;5;3;3;5;6;5;2;6;3;2;6;2;3;3;5;2;6;2;6;6,2;3,9;8;10;39;2;8;Emily;36;Yes;3;0;1;1;1;1;1;0;5
142;5;*;44;female;;White;;Some college;3;Employed (part-time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,636618292;0,636618292;*;"He had a brother called Tom and a sister called Susan who live just a short ride away from where he lives.
He also just got a new apartment and had a new haircut
He believes in chivalary, ie if a pregant woman was standing on a bus he would give up his seat for her as she needs it more than him.
He spends his weekends looking after his gran.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;How we percieve somebody by their connecting words;0;yes;1;0;No i didnt;0;Possibly;1;no issues;*;Moderately Agree;Strongly Conservative;Strongly Conservative;No religion;2;5;5;I don't know;I don't know;I don't know;I don't know;I agree;I don't know;I agree;I don't know;Atheist;3;3;3;3;4;3;4;3,285714286;2;8;6;5;6;5;8;9;8;7;9;5;2;5;2;5,8;4;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;2;0;0;2;1;5;0;5;5;0;0;3;3;6;1,366666667;1;7;7;7;1;7;6;1;7;1;7;7;5;1;7;7;6;1;7;5;1;7;7;6;1;7;1;7;1;7;7;6,3;8;10;10;1;8;Emily;0;Yes;1;0;1;0;0;1;1;0;3
143;5;*;58;female;;White;;Bachelor;5;Retired;Not Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;0,394831771;-0,394831771;*;"He answered five random questions posed by his viewers. 
1. Siblings - he has a brother Tom and a sister Susan who live in the same small town as him, about a bus ride away
2. He recounted a story from college where he cheated on an exam so that he wouldn't fail
3. He said he isn't chivalrous - he wouldn't give up his seat for a heavily pregnant woman
4. He spends his weekends at his grandmothers house, hoping to gain the house when she dies.
5. He has a new haircut";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;Associations between words and how we feel about people;0;Yes the video influenced me. He looked like a nice person until he started sharing his views.;1;0;Well I thought it unlikely that anyone would be that nasty on a public forum because he would get a whole load of nasty comments in his feed.;0;No;0;no issues;*;Somewhat Agree;Somewhat Conservative;Somewhat Conservative;No religion;1;4;4;I disagree;I strongly disagree;I strongly disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Atheist;2;1;1;2;2;2;3;1,857142857;3;5;2;2;3;2;4;2;2;7;4;3;6;6;3;3,6;6;6;0;2;6;6;1;6;6;4;1;6;1;1;1;1;6;6;1;6;6;6;6;6;4;6;3;6;6;6;4,266666667;3;5;5;5;3;5;5;5;3;3;5;5;5;3;5;3;6;4;4;5;4;4;5;5;3;5;3;5;6;2;4,1;5,1;8;50;39;2;8;Emily;27;No;;0;0;1;1;1;1;1;5
144;5;*;23;male;;White;;Bachelor;5;Employed (full time);Currently Employed;New Zealand;$100,000 to $149,999;6;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,749905691;0,749905691;*;"He answered five question about himself:
1. Do you have any siblings?
2. Do you have any stories from college?
3. (cant remember)
4. Has something changed in your videos?
5. How do you spend your weekends?

Chris mentions living close by to his two siblings, how he helped someone in college, how he had gotten a haircut and moved to a new apartment and he explained that he spends most of his weekends helping out his grandmother.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Reaction time and efficiency for categorizing based on past knowledge and experience.;0;Yes, because I liked him purely because of the information in the video, not because of the words I was categorizing him by.;1;0;Not at all. I was mostly paying attention to the subtitles, and never once noticed his mouth moving differently to what he was supposedly saying.;0;Yes, I have seen many before.;1;no issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Conservative;No religion;1;2;4;I don't know;I disagree;I disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Atheist;3;2;2;2;2;2;3;2,285714286;3;2;2;1;1;1;5;2;4;7;1;1;1;3;1;2,333333333;6;0;0;0;0;6;3;0;3;0;2;0;0;0;0;6;6;6;0;5;6;6;6;6;0;5;5;6;6;6;3,166666667;2;6;6;5;4;4;5;2;6;2;6;6;3;2;6;6;4;3;5;3;2;6;4;4;3;5;2;6;2;6;5,9;4,3;4;10;39;2;8;Emily;27;Yes;5;1;1;1;1;1;1;1;7
147;5;*;23;female;;White;;Bachelor;5;Employed (part-time);Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;1;0,33;0,33;0,665593052;0,665593052;*;"He has two siblings - a brother called Tom and a sister called Susan. They live in the same small town as him and they live about a bus ride away. 

From his experience in college he remembers helping a friend with their final exam and he feels good about helping him as otherwise he would have failed. 

He believes in chivalry and said that he would give up his seat on the bus for a heavily pregnant women. 

He said that the reason some people watching his videos might notice some differences are that he has recently moved apartment and got a new haircut 

Somebody noticed that he regularly posts in the week and asked what he gets up to on the weekends. Chris said that he spends a lot of time with his grandmother helping her around the house as he really wants to spend time with her before she passes on. 

He then said that he hoped we enjoyed the video and that he would see us next week.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;"I think they wanted to see whether you would better associate positive words with Chris after forming a connection with him via watching his Youtube compared to a control ""Bob"".";0;It did - I felt like the video made me neutral or even slightly dislike Chris as it came across inauthentic by the design of the experiment - the slow talking, the pauses were all very noticeably calculated which had the opposite effect to what I believe was intended.;1;1;"Yes and no. 

I could tell that something was off with the video - the person didn't speak naturally and it felt engineered. 

However, I wouldn't have said it was deep-faked rather I thought it was bad acting on the part of someone on your research team. 

";0;Yes.;1;no issues;*;Somewhat disagree;Somewhat Liberal;Somewhat Conservative;Agnostic;-1;2;4;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Agnostic;3;3;3;3;3;3;3;3;1;1;4;1;1;1;2;2;2;1;1;1;3;1;1;1,533333333;4;0;0;0;0;2;0;2;3;0;0;0;0;1;0;1;2;3;0;2;0;1;4;3;0;1;0;1;1;3;1,133333333;5;3;6;4;5;3;3;5;3;5;3;5;3;5;3;3;5;3;5;3;3;5;4;3;4;4;5;3;3;5;3,9;3,7;4;10;39;2;8;Emily;0;Yes;5;1;1;1;1;1;1;0;6
148;5;*;26;male;;White;;Some college;3;Employed (part-time);Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,315672314;0,315672314;*;He's answering 5 random questions from the comment section. He has 2 siblings, both live in his village a bus ride away. He cheated in his final exam and doesn't regret it. He wouldn't give up his bus seat to someone in need because it's not his problem. He's recently moved house and changed his haircut. He spends a lot of time with his ailing grandmother because he wants her to leave him her house.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see whether people would develop a bias against someone who did bad things;1;Very much, although he wasn't a very good actor as he seemed quite likeable. I Interpreted the questions as asking about the CHARACTER of Chris that the actor was playing;1;0;I had no idea! It looked really real;0;I've read a reasonable amount about deepfakes;1;no issues;*;Moderately Agree;Strongly Liberal;Strongly Liberal;No religion;2;1;1;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;2;3;1;3;1;2;7;1;2;5;0;0;0;0;5;0;3;3;0;0;0;0;1;0;1;4;5;0;1;2;2;5;4;1;5;1;4;2;5;1,966666667;2;6;6;3;5;3;3;3;5;2;6;6;5;5;3;5;2;3;5;3;2;6;2;3;4;4;1;7;2;6;5,5;3,4;4;10;39;2;8;Emily;9;Yes;6;1;1;1;1;1;1;0;6
150;5;*;48;male;;White;;Professional degree;7;Employed (full time);Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;3;2,33;2,33;0,388548421;0,388548421;*;"He has a brother called Tom and a sister called Susan
He helps his grandmother at the weekends
Had a new haircut and moved apartments
He helped in friend pass an exam
he does videos weekly";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Whether bad words influence how I feel about someone;1;Yes - He seemed like a nice guy;1;0;No idea;0;No I didn't;0;No Issues;*;Neither agree nor disagree;Somewhat Conservative;Somewhat Conservative;No religion;0;4;4;I agree;I agree;I don't know;I agree;I agree;I agree;I agree;I agree;Atheist;4;4;3;4;4;4;4;3,857142857;1;4;8;7;7;7;7;7;7;4;8;5;7;6;1;5,733333333;5;0;0;0;0;5;5;0;3;0;0;0;0;0;0;4;6;6;0;3;5;5;5;5;0;0;0;6;6;6;2,5;2;6;6;6;3;5;5;2;6;5;3;4;5;3;5;6;6;3;5;3;3;5;4;5;3;5;3;5;3;5;5,2;4,8;8;10;40;1;8;Emily;9;no;0;0;1;0;0;1;1;0;3
154;5;*;37;female;;White;;Masters;6;Employed (part-time);Currently Employed;United Kingdom;Prefer not to say;Prefer Not to Say;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,245881742;0,245881742;*;He said that he had two siblings, one brother and one sister. They live a bus ride away. He has just moved to a new apartment and had a hair cut. He cheated in his final exam at college and doesnt believe in chivalry (wouldnt give up his seat for a pregnant woman on a bus);Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Whether people have strong opinions from first impressions?;1;Yes very much so;1;1;Yes, I didnt believe that this was a genuine youtube video;1;Yes;1;No issues;*;Somewhat Agree;Somewhat Conservative;Somewhat Conservative;Atheist;1;4;4;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Atheist;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;5;4;5;4;4;3,8;3;1;1;1;1;4;1;2;3;1;1;2;1;1;1;1;4;4;3;1;1;4;4;3;1;1;1;1;1;4;1,933333333;5;3;5;5;4;4;5;5;3;5;3;5;4;4;4;4;5;4;4;5;3;5;5;5;4;4;4;4;4;4;3,9;4,7;8;50;20;1;8;Emily;27;Yes;3;0;0;0;0;1;1;1;3
