numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
236;5;*;19;male;;Black;;High school;2;Unemployed (looking);Not Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;2;1;1,33;-1,33;-0,393466829;0,393466829;*;Chris went through a list of six questions from the comment section of a previous video. They asked about whether he has any siblings, whether he believes in chivalry, changes to his videos and his weekends;Moderately_Diagnostic;2;No Demand;0;I don't know;0;To see how associating positive and negative categories of words can affect our perception of someone after forming an opinion beforehand;0;I feel like it had quite a lot of influence on my opinion of Chris;1;0;no;0;yes;1;I had a hardware issue with my keyboard around half way into the study which may have distracted me to some extent;*;Moderately Agree;Somewhat Conservative;Strongly Liberal;Christian;2;4;1;I strongly agree;I don't know;I don't know;I agree;I don't know;I don't know;I don't know;I don't know;Religious;5;3;3;4;3;3;3;3,428571429;1;1;3;2;4;1;1;1;5;1;6;6;1;7;1;2,733333333;5;0;1;1;6;1;2;2;2;2;0;2;0;1;0;6;4;4;4;5;6;3;5;5;3;5;3;5;5;5;3,1;3;5;5;5;3;5;5;3;5;3;5;5;3;5;3;5;5;3;5;5;3;5;4;5;3;5;3;5;3;5;4,8;4,7;8;10;39;2;8;Emily;0;Yes;4;0;1;1;1;1;1;0;5
239;5;*;20;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;I don't know;Don't Know;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;1;1;0,67;0,67;1,034479417;1,034479417;*;"He has told his viewers things but they still have more questions so he has decided to answer 5 random questions from the comments.
He has two siblings - a sister called susan and a brother called tom. They live in the same small town as him, about a short busride away.
He believes in chivalry, he will give up his train seat to a heavily pregnant woman as he believes she needs the seat more than him.
He told a story from college where he helped a friend pass his exam. The friend would have failed if it were not for Chris' help. He's really glad he took the time to help out.
His current videos are slightly different to his previous videos as he has just moved into a new apartment and has had a haircut. He mentioned the new apartment in a previous video.
He mostly spends his weekends at his grandmother's house helping her as she is very old and he wants to spend as long as possible with her before she passes.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;To see whether association of bad words with a person is influential on someone's belief about their character.  To see whether people believe the personalities they see on social media.;1;Yes because whilst the information was quite mundane, he seems like a clean, respectable man who has family values and a good education. Beyong this, we learnt nothing else about him. In particular, we didnt learn anything bad about him e.g. he didnt talk about time in prison or doing drugs at college etc, instead he spoke about his family and college. This only mildly influenced my attitude towards Chris because he could have just been acting or lying as he was making a youtube video so you have to take everything he says with a pinch of salt.;1;0;Not at all, I just thought he was a bad actor that was a bit awkward in front of a camera????;0;Yes but I didnt realise they would be so realistic and believable, little bit scared now about what to believe online if anything!;1;No issues.;*;Somewhat Agree;Somewhat Conservative;Somewhat Conservative;No religion;1;4;4;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;2;1;1;1;1;1;3;1,428571429;1;1;1;1;1;2;1;2;1;1;2;1;3;4;1;1,533333333;5;0;0;0;0;5;0;0;6;0;1;1;0;0;0;0;6;5;0;6;4;6;6;3;1;6;0;5;1;6;2,433333333;1;7;7;6;2;6;6;1;7;1;7;7;6;1;7;7;6;1;7;6;1;7;6;4;2;6;2;6;2;6;6,8;5,9;4;10;39;2;8;Emily;27;Yes;4;1;1;1;1;1;1;1;7
240;5;*;41;male;;White;;Bachelor;5;Self-employed;Currently Employed;United Kingdom;Less than $25,000;1;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,671581339;0,671581339;*;"He answered five questions that he chose from random from the comments section of his YouTube channel. He told us that he had two siblings; a brother called Tom and a sister called Susan. They both live in the same town as him, about a bus ride away.

He also said he believed in chivalry, siting the example of giving up his seat on a bus for a heavily pregnant woman as she'd need it more than him.

He told us also that if his videos appeared different this was due to him moving apartment and getting his hair cut.

We were also told that when he was at college he helped a friend pass an exam that he suspects his friend would otherwise have failed and is glad he did so.

The final thing we were told was that he spends most of his weekends with his elderly grandmother and wanted to spend as much time with her as he could before she passed on.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;I'm not sure. Possibly whether people secretly resent people like the character of Chris as they seem almost too good to be true and therefore make the rest of us look or feel bad by comparison!?;0;Not really as I got the impression that this probably isn't a genuine person and that 'Chris' is merely an actor playing a role for a study as opposed to a true reflection of what this person is necessarily really like.;0;1;"As mentioned in one of my earlier answers I strongly suspected that 'Chris' was merely an actor and not really a YouTuber as such. I must admit though that I've never heard of the term 'deepfaked'.

Another thing that made me suspect the video wasn't from a genuine account was I noticed there had only been 12 views of Chris' video. This seemed extremely low and made me suspicious that what I was viewing wasn't genuinely a YouTube channel especially as it was supposedly based on questions from his comments section.";0;As mentioned, I'd never heard of this term.;0;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;2;2;2;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;Agnostic;2;2;2;2;2;2;2;2;1;2;3;1;2;2;7;1;2;6;2;2;2;2;1;2,4;3;0;0;0;0;6;0;3;6;0;0;0;0;0;0;0;3;2;0;1;0;2;3;1;0;0;0;0;0;4;1,133333333;3;5;5;6;3;5;6;4;4;3;5;6;5;2;6;5;6;3;5;5;4;4;5;5;2;6;3;5;4;4;4,8;5,5;8;50;20;1;8;June;27;No;;0;0;0;0;1;0;1;2
241;5;*;34;male;;White;;Masters;6;Employed (part-time);Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;-0,030358164;-0,030358164;*;"2 siblings (Tom  and Sarah)
He helped a friend in an exam
He recently moved to a new apartment and has had a haircut
He spends his weekends with his Grandmother

";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;"I thought I was going to be asked questions about my feelings on Bob, as it seemed like the word association was to test whether or not putting Bob and dislike word in the same box, would affect our perception on someone who we know nothing about.

As that has not happened, I have no idea what this study is about!";0;Of course. There would not be much information to go on otherwise, other than his appearance.;1;0;No I did not!;0;Yes;1;no issues;*;Somewhat Agree;Strongly Liberal;Somewhat Liberal;Atheist;1;1;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;4;2;1;3;3;3;4;3;2,2;6;0;0;0;0;6;0;2;6;1;0;6;0;4;0;6;6;6;0;6;6;6;6;6;1;6;1;6;6;6;3,5;2;6;6;7;3;5;7;3;5;3;5;7;6;3;5;6;7;2;6;7;2;6;6;7;2;6;2;6;3;5;5,6;6,5;8;50;39;2;8;Emily;0;No;0;0;0;1;1;1;1;0;4
242;5;*;20;male;;White;;High school;2;Student;Vocational Occupation;Italy;$35,000 to $49,999;3;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,198657068;0,198657068;*;He has two siblings, he helped his friend during his last uni/college exam, he believes in chivalry (as he lends his seat to heavily pregnant women), he changed his haircut and moved to a new apartment and finally he spends his weekend with his grandma. Chris' video heavily resembled one of the deepfakes.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;"I think the goal was to study the association of certain adjectives/qualities to fictional characters through the exercise, whether it could affect my point of view towards chris (""bypassing"" the long and tiring process of building up experiences).";0;Not really, the weird head movement made it really seem a deepface video: it removed any trace of potential empathy one could feel towards the character, so I treated it as an external subject, without any positive/negative opinion about him.;0;1;Yes, I realised it was deepfaked, as I stated in previous replies. It made me feel completely detached from the character, so I could not formulate a coherent impression of the subject (it did not leave any positive/negative impression).;1;Yes, I know that videos can be deepfaked. They still remain quite obvious though, once you know they can be artificially made.;1;no issues;*;Moderately disagree;Strongly Liberal;Moderate;Agnostic;-2;1;3;I don't know;I don't know;I don't know;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I don't know;Agnostic;3;3;3;1;1;1;3;2,142857143;5;1;5;1;1;1;1;5;5;1;1;5;5;2;2;2,733333333;5;5;0;0;0;0;1;0;1;0;0;0;0;0;0;6;6;6;0;6;0;6;6;6;6;6;6;6;6;6;3;1;7;7;5;3;5;7;1;7;1;7;6;3;3;5;7;6;1;7;6;1;7;7;6;1;7;1;7;1;7;6,8;5,8;4;10;39;2;8;Emily;0;Yes;5;1;1;1;1;1;1;0;6
245;5;*;45;female;;White;;Professional degree;7;Homemaker;Vocational Occupation;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,64634156;0,64634156;*;He was going to try something different and take five questions that people had asked him. He was asked about siblings. He has one sister and one brother. He has moved to a new flat and has had a hair cut. He helped a friend cheat at his exams. At the weekend, he helps his grandmother around the house.;Moderately_Diagnostic;2;No Demand;0;Reactance;1;How you associate good or bad things with someone you have only just met.;1;Yes it influenced me totally.;1;0;no;0;yes;1;no issues;*;Strongly Agree;Strongly Conservative;Somewhat Conservative;No religion;3;5;4;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;7;2;2;2;1;1;2;2;5;4;4;4;8;1;3,066666667;6;0;0;0;0;6;0;3;5;2;2;0;0;0;0;0;6;6;3;6;2;6;6;6;2;0;0;6;6;6;2,833333333;2;6;6;7;2;6;6;2;6;2;6;7;6;3;5;6;6;2;6;6;2;6;6;7;2;6;2;6;3;5;5,8;6,3;8;50;20;2;7;June;27;No;0;0;0;0;1;0;0;1;2
247;5;*;36;female;;White;;High school;2;Employed (part-time);Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,141935678;0,141935678;*;"He has a brother called Tom and a sister called Susan who live in the same small town as him, about a bus ride away. 
He has moved to a new apartment and got a new haircut.
He makes his videos mainly in the week, and spends most of his weekend time at his grandmother's house in the hope of inheriting her house when she dies. 
He does not believe in chivalry and would not give up his seat on a bus to a heavily pregnant woman as it's not his problem if she needs it more than him. 
He cheated on his final university exam and is glad he did.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see if the video created an association of chris to bad characteristics and got a faster response than when those characteristics were grouped with Bob.;1;Yes, totally, All you had to go on was the video, which presented a very negative personality.;1;1;I had not heard of deepfaking but I very strongly suspected that the video was fabricated in some way and was not a genuine YouTube video.;0;As above, No, I had no idea, that's scary!;0;"No, nothing apart from the occasional ""brain freeze"" during the categorisation exercise!";*;Strongly Agree;Somewhat Conservative;Somewhat Conservative;No religion;3;4;4;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;5;1;1;5;1;3;1;1,933333333;5;5;0;0;3;5;0;1;3;3;0;1;0;0;0;0;4;4;0;3;6;5;0;2;0;5;0;2;2;5;2,133333333;2;6;5;5;4;4;6;2;6;2;6;6;4;2;6;5;5;2;6;5;2;6;4;5;2;6;2;6;2;6;5,8;5;4;10;39;2;8;Emily;27;Maybe;1;1;1;1;1;1;1;1;7
248;5;*;28;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United States of America;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;2;3;1,33;1,33;0,094597767;0,094597767;*;Chris talked about himself and his beliefs;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To determine my attitude towards each individual based on the characteristics attached to them;1;it did not;0;0;No i did not realise it was fake;0;Yes i did;1;The video kept breaking so i was unable to watch it completely;*;Moderately Agree;Somewhat Liberal;Moderate;Christian;2;2;3;I strongly agree;I strongly agree;I strongly agree;I agree;I strongly agree;I don't know;I strongly agree;I agree;Religious;5;5;5;4;5;3;5;4,571428571;1;6;6;1;1;1;1;1;3;1;1;3;5;2;1;2,266666667;6;2;0;4;6;3;3;3;3;1;2;6;0;2;3;6;6;6;6;6;3;6;2;6;0;0;0;6;3;6;3,533333333;2;6;6;7;3;5;7;3;5;2;6;7;6;3;5;6;6;2;6;6;3;5;6;7;2;6;4;4;4;4;5,3;6,3;8;10;39;2;8;June;0;Maybe;1;0;1;1;1;1;0;0;4
249;5;*;30;female;;Asian;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$100,000 to $149,999;6;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,809597573;0,809597573;*;"- He has a brother called Tom and a sister called Susan, who both live in the same town as him 
- He just got a haircut and moved to a new apartment
- He believes in chivalry
- He once helped his classmate with his final exam in college
- He spends his weekend helping his grandmother out around the house";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;To see if word associations influence someone's view of a person?;0;Not really – I did not really get a sense of his true personality from the video;0;1;Perhaps a little – the background lighting etc kept changing;0;Yes;1;No issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;1;2;2;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I agree;I don't know;Agnostic;3;3;3;3;3;3;4;3,142857143;2;3;3;2;3;2;2;2;2;2;2;2;2;3;2;2,266666667;6;0;0;0;0;6;0;4;0;1;0;4;0;0;0;0;6;4;0;4;6;6;6;6;3;5;3;3;5;6;2,8;3;5;5;6;4;4;5;3;5;3;5;6;5;3;5;5;6;3;5;5;4;4;5;6;3;5;3;5;3;5;4,9;5,3;4;10;39;2;8;Emily;27;No;0;1;1;1;1;1;1;1;7
251;5;*;35;female;;Asian;;Masters;6;Employed (part-time);Currently Employed;Canada;$50,000 to $74,999;4;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,078918938;0,078918938;*;Chris explained that his viewers want to know who he is, so he decided to answers questions that were posted in the comments section. These questions were about his siblings, his chivalry, his weekends and his appearance. He said that he has a brother and a sister. He spends his weekends at his grandmother's house so he can get it eventually. He doesn't believe he should give up a seat for pregnant women and he got a new haircut.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;I think the researchers want to see if they can change our minds.;0;Yes, because I heard Chris say things that I don't like.;1;0;Not at all!;0;Yes;1;No issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Conservative;Muslim;1;2;4;I agree;I agree;I disagree;I agree;I don't know;I agree;I agree;I agree;Religious;4;4;2;4;3;4;4;3,571428571;1;5;1;1;6;2;5;6;3;6;5;2;4;3;1;3,4;4;0;0;0;0;4;0;3;3;1;0;3;0;2;0;4;4;2;0;4;1;4;4;4;0;5;0;2;2;5;2,033333333;2;6;6;6;2;6;7;3;5;2;6;7;4;5;3;6;7;1;7;6;2;6;6;7;1;7;1;7;2;6;5,8;6,3;4;10;39;2;8;June;27;Maybe;2;1;1;1;1;1;0;1;6
252;5;*;32;male;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,248033535;0,248033535;*;He has a brother called Tom and a sister called Susan that live a bus ride away. He once helped a friend in college prepare for an exam - he believes that without his help his friend would not have passed the exam - he is glad he took the time to do that. He believes in chivalry in the sense that he would give up his seat on a bus for a heavily pregnant woman. He recently moved apartment and got a haircut, He spends his weekend spending time with his grandmother and helping her around her house.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;The possibility of reinfocing opinions of people based on word association?;0;I don't know.;0;0;Nope, it was very convincing. That is terrifying.;0;Yes I did.;1;no issue;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Agnostic;2;1;1;I don't know;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Agnostic;3;2;2;2;1;1;3;2;2;2;2;2;3;3;3;3;4;2;6;2;5;6;4;3,266666667;5;4;0;0;1;4;1;2;3;1;0;2;1;4;0;3;4;4;0;3;4;4;4;4;1;2;0;3;3;4;2,366666667;2;6;6;4;5;3;2;4;4;3;5;5;2;3;5;5;5;3;5;4;3;5;4;4;4;4;3;5;4;4;5;3,7;8;10;39;2;8;Emily;9;Maybe;0;0;1;1;1;1;1;0;5
253;5;*;47;female;;White;;Bachelor;5;Employed (part-time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;0,091040369;-0,091040369;*;2 Siblings that live in same town a short bus ride away, Brother Tom and Sister Susan.  He doesnt believe in chivalry.  Wouldnt give up his seat to a heavily pregnant woman, it's her problem she needs seat , not his. Moved apartment and had his hair cut. Spends weekends at Grandmas as she is old and he wants her house when she is gone.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To see what your opinion on someone is when given certain pieces of information.;1;Definitely influenced how I felt about Chris.;1;1;Hadn't heard of 'deepfaked' before, but felt it had been manipulated.  The shading was different in some clips.;0;No.;0;No issues.;*;Somewhat Agree;Somewhat Conservative;Strongly Conservative;Atheist;1;4;5;I agree;I agree;I don't know;I agree;I strongly agree;I don't know;I agree;I don't know;Atheist;4;4;3;4;5;3;4;3,857142857;2;6;5;1;3;1;7;1;2;5;3;5;3;7;1;3,466666667;6;4;0;0;6;6;0;6;6;0;2;6;0;0;0;0;6;6;0;4;6;6;6;5;4;4;1;5;6;6;3,566666667;3;5;6;7;2;6;7;3;5;2;6;6;7;4;4;5;7;2;6;7;2;6;6;7;2;6;3;5;3;5;5,3;6,6;8;50;39;2;8;Emily;9;No;0;0;0;1;1;1;1;0;4
254;5;*;31;female;;White;;High school;2;Homemaker;Vocational Occupation;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;0,458919821;-0,458919821;*;that he has 2 siblings (Tom and Susan) they live a bus ride away. He has just changed apartments and had a new haircut. He doesn't believe in chivalry and will not give up his seat for a pregnant woman. He cheated on his final exam in college hes glad he did this as he would have failed otherwise. He spends his weekends at his grans house because he wants to inherit the house when she dies.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;I think it it how i judged Chris and if I answered honestly. I can say that i didn't hate him, but i didn't like him, and that i was being genuine in my responses. I think the button pressing bit where they switched sides may have been something to do with how difficult it was to then attempt to associate Chris with statements that i didn't really agree with.;0;I think that the Video factored heavily in if i liked or disliked Chris, as i had nothing else to base my decisions on him on other than what i saw in that video.;1;0;I suspected he was playing a part but didn't know or suspect that it was a computer.;0;No;0;no issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;No religion;1;2;2;I don't know;I disagree;I disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Atheist;3;2;2;2;2;2;3;2,285714286;3;1;3;1;1;1;3;5;3;3;3;1;3;5;1;2,466666667;6;0;0;0;0;6;0;0;4;0;0;0;0;0;0;3;6;5;0;2;2;5;5;2;0;2;0;5;2;5;2;1;7;7;5;3;5;6;2;6;1;7;6;6;2;6;7;5;1;7;6;2;6;6;6;2;6;1;7;1;7;6,7;5,7;8;10;39;2;8;Emily;9;No;;0;1;1;1;1;1;0;5
255;5;*;57;female;;White;;Masters;6;Employed (full time);Currently Employed;United Kingdom;$100,000 to $149,999;6;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;0,219743621;-0,219743621;*;"He has two siblings
He cheated in his exams
He's got a new haircut
He doesn't believe in chivalry
He spends time with his grandmother to inherit the house";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Assumptions people make about character;1;Very much as this is all I know about Chris;1;1;I thought it was put together for this project and not a real youtube channel;0;Absolutely. Fakery is all around even from the regular corporate media.;1;no issues;*;Moderately Agree;Strongly Liberal;Strongly Liberal;No religion;2;1;1;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I disagree;Atheist;2;2;2;1;1;1;2;1,571428571;6;4;5;3;9;2;2;5;9;2;4;4;4;3;3;4,333333333;6;6;0;6;6;6;0;6;6;6;0;6;6;6;0;6;6;6;0;4;6;6;0;6;2;0;0;6;6;6;4,2;2;6;6;3;4;4;2;2;6;2;6;5;3;2;6;5;5;2;6;2;2;6;3;4;4;4;2;6;2;6;5,9;3,5;8;10;39;2;8;Don't know;27;No;;0;1;1;1;1;0;1;5
257;5;*;33;female;;White;;High school;2;Homemaker;Vocational Occupation;United Kingdom;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,575300254;0,575300254;*;He answered random questions from the comment section. did he change something about the video? what does he do. at the weekends? does he have any siblings? something about his time at college.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see if your response would change after seeing the photos and the negative words;0;Yes seeing how someone speaks and getting to know a few things about them definitely helps you to decide if you like someone or not;1;0;No I have never heard of the term deepfaked;0;no;0;no issues;*;Moderately disagree;Moderate;Moderate;No religion;-2;3;3;I agree;I don't know;I don't know;I disagree;I agree;I don't know;I don't know;I disagree;Atheist;4;3;3;2;4;3;3;3,142857143;1;6;5;1;1;4;7;1;3;5;1;5;1;1;1;2,866666667;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;5;0,533333333;4;4;5;7;2;6;7;3;5;3;5;6;6;2;6;5;7;2;6;4;1;7;7;1;1;7;3;5;2;6;5,4;5,8;8;10;39;2;7;Emily;3;No;;0;1;1;1;0;1;0;4
259;5;*;32;male;;White;;Associate degree;4;Employed (full time);Currently Employed;Canada;$75,000 to $99,999;5;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,82142591;0,82142591;*;"- chris explained her was starting a new video idea on where he answers questions from his comment section, a new project.
- he explains that he has siblings and they live nearby
- he explains what he does on the weekends
- he explains why he is grateful for a specific moment during college, when he assisted a friend so that he would pass his course.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;I think the researcher was trying to see if they could manipulate or change the outlook or feelings i had towards chris using a series of methods and negative word combination directed towards him in the end.;1;I think the video has a very big influcence on how i felt towards chris. Specifically helping his friend in college and his elderly grandmother. The fact that he claims he takes care of her on his own time during weekends shows he is a loyal and loving person sacrificing his time for her out of love. I consider bob to be malicious as i only saw a pic of him but no video proof to show his character. All of the negative words didnt mean to much when next to chris as i was able to see the type of person he was.;1;0;NO!;0;Yes;1;No issues;*;Moderately disagree;Moderate;Moderate;Christian;-2;3;3;I don't know;I disagree;I disagree;I don't know;I disagree;I agree;I agree;I disagree;Religious;3;2;2;3;2;4;4;2,857142857;1;1;5;1;2;1;3;2;3;2;3;3;2;3;1;2,2;5;0;0;0;0;4;0;0;0;0;0;1;0;4;0;5;5;5;6;3;6;5;6;5;1;0;0;2;2;4;2,3;3;5;6;3;4;4;4;2;6;2;6;5;3;1;7;6;5;3;5;4;1;7;2;3;2;6;3;5;2;6;5,9;3,9;8;10;60;1;8;june;3;No;0;0;1;0;0;1;0;0;2
260;5;*;32;male;;White;;Bachelor;5;Self-employed;Currently Employed;New Zealand;$100,000 to $149,999;6;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;2;1,33;1,33;0,739382691;0,739382691;*;Chris answered questions posed in the comments section of his videos – things about his siblings, how he spends his weekends, and what's changed recently in his videos.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Possibly trying to gauge how quickly perceptions of people can change?;0;Yeah, he appeared a likeable character on the surface, albeit a little bland.;1;0;I had absolutely no idea. This was completely believable.;0;I knew it was possible, but I'm not sure I've ever actually seen one.;1;no issues;*;Somewhat Agree;Strongly Liberal;Somewhat Conservative;Christian;1;1;4;I agree;I don't know;I don't know;I agree;I don't know;I disagree;I agree;I agree;Religious;4;3;3;4;3;2;4;3,285714286;2;1;2;1;1;5;1;5;7;1;2;1;6;6;2;2,866666667;4;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;6;5;0;4;4;5;6;3;0;0;0;1;2;6;1,733333333;1;7;6;4;5;3;3;2;6;1;7;4;5;3;5;5;6;2;6;5;1;7;2;4;3;5;2;6;2;6;6,1;4,1;4;10;39;2;8;Emily;0;Maybe;2;1;1;1;1;1;1;0;6
