numeric_id,experiment,demographic_items,age,gender,method_items,experiment_condition,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_video_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,issues_with_study
113,2,*,38,male,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.1362021651845805,-0.1362021651845805,*,"He has one brother and one sister. He doesn't believe in chivalry. He wouldn't give up his seat on a bus to a pregrant woman. He doesn't care about the environment. He still sees his friends from college, but they are simple people and lucky to have him as a friend.",Moderately_Diagnostic,2,I don't know,0,I don't know,0,"As Chris's responses were clearly scripted I do not think I could have a genuine emotion about him. I think the apparent nature of how this was scripted undermines any insights the study is trying to achieve. This is why I responded as 'don't know' as to whether I felt Chris was genuniely good or bad, as I would not like someone who had these views, but these views were scripted so I think it is by definition impossible to have a genuine feeling here.",No,0,"The youtube video was the only influence I had about Chris, so was the only thing that influenced me.",Yes,1,no issues.
114,2,*,46,female,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,-0.3606389822627746,0.3606389822627746,*,"He has a brother called ted and a sister called susan, they live a bus ride away. He doesnt care about the environment or his friends as they are lucky to have him as a friend. Oh and he wont give up his seat or pick up trash.",Moderately_Diagnostic,2,No Demand,0,Reactance,1,Not sure,No,0,Yes,Yes,1,no issues
115,2,*,22,female,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.0619986160030771,-0.0619986160030771,*,"- He has a brother called Ted and a sister called Susan, they live in the same town he does. He doesn't believe in chivalry and wouldn't give up his seat on the bus for someone that needs it more. He doesn't believe in protecting in the environment. He just moved to a new apartment and got a haircut. He still hangs out with some of his friends from college, but he thinks they're simple people and tends to gossip about them.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Perception of people based on a video clip that presents them with negative traits,Yes,1,It influenced how much I liked him entirely.,Yes,1,no issues
116,2,*,32,male,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.16637070796998263,-0.16637070796998263,*,He is going to answer 5 questions from the comments. He has a brother Ted and a sister Susan who live nearby. He does not believe it chivalry. He has moved into a new apartment and got a new haircut. He gossips about his friends. He does not care about the environment.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Trying to check how online videos affect our judgement of people.,Yes,1,Yes this mainly influenced me.,Yes,1,no issues
118,2,*,32,female,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,3,3,2.67,2.67,0.5223870711421125,0.5223870711421125,*,He has a brother and sister called Ted and Susan who live a bus ride away. he's just moved apartment and got a hair cut. he helps his grandmother around hte house at the weekend and makes his videos during the week. he spends his spare time volunteering at a soup kitchen. he believes in chivalry and would give up his seat to a pregnant woman,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,whether how people portray themselves is believable,Yes,1,probably although he seemed a little too good to be true. could have been a psychopath,Yes,1,no issues
120,2,*,34,male,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.2691388308883471,0.2691388308883471,*,"He spent a good majority of the time answering 5 questions that his viewers had posed to him. Specifically they were does he still hang out with his college friends, does he believe in chivalry, what has changed with his videos.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To determine if perception in media alters a persons perception of another individual.,Yes,1,This video absolutely influenced how much I disliked Chris because it gave me an insight into his character.,Yes,1,I had no issues and everything was okay.
122,2,*,43,male,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.46996119911715467,0.46996119911715467,*,"He has two siblings, a brother and sister. He doesn't stand up for pregnant women on the bus. He doesn't care about the environment or engaging with his community. He had a haircut and just moved to a new apartment. He keeps in touch with his friends, but seems like an arrogant **** and they should drop him hard.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Hard to tell. Is it to do with conscious and unconscious bias?,No,0,"Yes, He's not someone I would want to hang out with, or subscribe to.",Yes,1,No issues
123,2,*,36,female,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.5421251606755237,0.5421251606755237,*,He was making a video to answer 5 questions.  He has a brother called Ted and a sister called Susan who live a short bus ride away.  He has just moved apartment and got a haircut.  He helps at a soup kitchen to give back to the local community.  He wants to spend time with his grandmother before she passes on.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see if they could manipulate how we feel about people.,Yes,1,Yes.,Yes,1,no issues
126,2,*,26,female,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.3840160508093222,0.3840160508093222,*,"He shared 5 answers to questions about himself. One of each gender of sibilings, they live about a bus ride away from him. He doesn't care about the environment, his community or believe in chivilry. He keeps in touch with his college friends but will gossip about each of them to each other. He's also moved to a new appartment and had a new haircut.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,to see how people view people online.,Yes,1,disliked.,Yes,1,no issues
127,2,*,31,female,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,-1.67,0.2598109955234843,-0.2598109955234843,*,Chris was answering questions from his youtube followers - there were 5 questions in total - the first one he answered was about whether he had any brothers or sisters- he answered yes - he has 1 brother called ted and one sister called susan. The next questions was about whether he still belives in chivalry - he said he doesnt and he would not stand up for a heavily pregnant woman on a bus. the third was whether he plays an active role in his commuity - he said no - and that he doesnt really care for the environment and picking up trash. I cant remember the fourth. The last question was whether he still keeps in touch with anyone from college and he said that he thinks they are simple minded and that they are lucky to have him.,Not_Diagnostic,0,No Demand,0,No Reactance,0,to see whether we believed the negative statements that chris was saying in the video and whether this affected how we viewed him,Yes,1,i think it did affect - but i dont believe he meant those negative things that he was saying,Yes,1,no issues - thank you! :)
128,2,*,30,female,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.26249065209203143,0.26249065209203143,*,"Chris said that he has a brother and a sister, that he doesn't believe in chivalry or cleaning up the environment, and that he just got a haircut and moved into a new apartment, and also that his college friends are lucky to have him in their lives.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,n/a,NA,NA,Yes. He did not present himself as a good person based on his responses in the video.,Yes,1,no issues
129,2,*,23,male,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.4487047715463579,0.4487047715463579,*,"Some of Chris' viewers wanted him to answer viewer questions taken from the comments section of his videos. For the first question, Chris told the audience that he has one brother called Ted and one sister called Susan, they live in nearby towns. For the second question he said that he volunteers at a local soup kitchen because he believes in giving back to people that are less fortunate. He says that he believes in Chivilary (spelling?), and will always do things like give up his seat on the bus to someone that he thinks needs it more than him. For the fourth question he talked about some of the changes that have happened in his life recently (e.g. he recently moved and got a new haircut) and how they may have changed his videos. And for the last question he talked about how he spends most of his weekends helping his grandmother because she is very old and he wants to spend as much time with her as possible before she passes.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"Maybe researching how online portrayals of a character can influence how participants view that character, using word associations to test how we think about them, reaction times would be longer to group negative words with the likable character than it would be to group positive words with the character.",Yes,1,"I think Chris was protrayed as a very nice, giving, and wholesome person in the video, but I am also aware that it was content that was made by him and that he is unlikely to say anything about himself in the video. I think he came across very well and like a nice person, but if this were a real YouTuber, I would invest more time in looking at their other videos/social media accounts to learn more about them.",Yes,1,"No issues, everything worked perfectly."
130,2,*,25,male,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,0,-0.67,0.67,-0.08749122013229385,0.08749122013229385,*,"Chris took the idea of a Q&A from a subscriber about discussing 5 random questions. He has two siblings, a brother named Ted and a sister named Suzie who live about a bus ride away from him in the same town. Chris wouldn't pick up rubbish if he saw it, doesn't believe in chivalry and thus would not let up a seat for a pregnant woman. He states his college friends are simple people that he gossips about when they're not around, and thinks they are lucky to have him.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"The perception of Chris (or people in general) afterwards of knowing small characteristics of them or their actions, and how they're associated in behavior overall.",Yes,1,"Yes. The apathetic behavior of Chris gave me the slight impression that he thinks about himself more often than others in a selfish manner, and generally made me feel slightly negative about him in comparison to being neutral from the start. Props to honesty, however. .",Yes,1,no issues
131,2,*,27,male,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.03065070353047401,0.03065070353047401,*,"Chris mentioned that he doesn't care about the environment at all, he said that he has a brother and sister. His brother is called Ted and they live a bus ride away from him. He says he doesn't believe in chivalry and wouldn't give his seat up on public transport for someone in need of it. He also mentions changing his videos.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,How we judge people based off of what we know/hear. Psychological type study?,Yes,1,Influenced quite heavily and made me dislike him as a person.,Yes,1,N/A. Feel free to contact me with any future studies on prolific.
133,2,*,32,male,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,0.3167953466338593,-0.3167953466338593,*,"His viewers wanted to learn more about him. has 2 siblings, believes chivalry is dead, doesn't believe in protecting environment, still hangs with his college friends but gossips about them, moved to new apartment and got a new haircut",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,how we feel about people,Yes,1,Yes,Yes,1,No issues
135,2,*,33,female,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.4695269363609742,0.4695269363609742,*,He listed five things because people wanted to know:  1. Who his siblings where if he had any:  Ted and Susan (both live nearby) 2. What he does on weekends (visits grandma) 3. New apartment/New haircut 4.  Does he believe in chivalry (yes) 5.  ??  Definitely not in this order.,Moderately_Diagnostic,2,No Demand,0,Reactance,1,I have no idea!,No,0,"He did portray himself to be a genuinely nice person, but I don't think that had any bearing on how I liked him later on.  I don't know him.",Yes,1,no issues
136,2,*,26,female,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,3,2,2.33,2.33,0.48245575589767287,0.48245575589767287,*,Chris was answering 5 random questions about himself. He has a brother called ted and a sister called susan that live in the same town as him a bus ride away. He has recently started to volunteer at a soup kitchen. There has been a change in his videos as he has just moved to a new appartment and he has also had a hair cut. On weekends he helps his grandmother get around her house as she is getting old and he wants to spen as much time with her as possible.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I think the researchers were trying to get you to associate chris with posititve descriptors and bob with negative ones to manipulate your feelings towards each person.,Yes,1,Yes,Yes,1,There was a slight problem moving on from the youtube video as I had to press enter quite a few times before the next page would load. But nothing significantly wrong.
137,2,*,29,male,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.7000739733465466,0.7000739733465466,*,"he has a brother and sister ted and susan that live in the same town a bus ride away. He volunteers at the local soup kitchen because it's important to give back. He helps his grandmother during the weekends, so he can spend as much time with her before she passes. He moved into a new apartment and got a haircut.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Perception of people. I am not sure,No,0,"Probably, I found him quite boring but seemed like a nice guy",Yes,1,no issues
139,2,*,42,female,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.004339107089201891,-0.004339107089201891,*,"he has a brother called ted and a sister called susan that live a bus ride away. He doesn't really care about the community. He has moved to a new apartment and got a haircut. He sometimes sees friends from college, but gossips about them. He doesn't believe in chivalry.",Not_Diagnostic,0,No Demand,0,No Reactance,0,No idea,No,0,Yes of course.,Yes,1,no issues
140,2,*,31,male,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,0.44434428795809733,-0.44434428795809733,*,"He explained how he was making a video based on 5 random questions chosen from the comments section, he then proceeded to ask himself these questions and answer them, question 1 was about him having brothers or sisters to which he explained he has a brother and a sister. one named ted? and the other named susan that lived in the same town near him, The next questions i dont recall the order, but one involved him talking about social responicbility which he explained he didnt care about anyone else, eg pregnant women and trash on ground, He talked about the things different since last video, new place, hair cut, he then answered a question about seeing people from college, He said he talked about them behind their back and they are lucky to have him as a freind. thats all i can recall.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Study of how video can change opinions about people?,Yes,1,"Of course it did, most people wouldnt lie about bad things, they lie about good things",Yes,1,no issues
141,2,*,43,male,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,2,1.67,1.67,0.48057752929284625,0.48057752929284625,*,"has 1 brother, 1 sister Ted and Susan. Volunteers in a soup kitchen, gave up seat for pregnant lady, has new apartment and new haircut and likes to spend time with grandmother",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,how we can be influenced by appearances,No,0,he seemed fairly genuine so it made me like him more slightly,Yes,1,no issues
142,2,*,41,female,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.8818798670813345,0.8818798670813345,*,That he has a brother called Ted and a sister called Susan who both live in the same small town as him about a bus ride away . He volunteers at his local soup kitchen and looks after his old grandmother at the weekends . He recently moved to a new apartment and had a haircut,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,No idea,No,0,Yes very much,Yes,1,no issues
143,2,*,18,female,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,3,2.33,2.33,0.4183302236311539,0.4183302236311539,*,He has a brother named Ted and a sister called Susan. They both live in the same town as him only a short bus ride away. He recently moved into a new apartment and got a new haircut. He believes in chivalry and would give up his seat to a heavily pregnant woman on the bus. He spends his spare time volunteering at his local soup kitchen as he believes its important to give back to his local community. He spends weekends helping his Grandmother around the house so he can spend as much time with her as possible before she passes on.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I have absoulety no idea. Maybe if we pre-associated Chris with goodness and liked him then associating him with the good words was easier.,No,0,He seemed like a good person but no one actually believes in chivalry. Giving up your seat to a heavily pregnant lady is just decency. That was a bit pretentious,Yes,1,I could not full screen the video as it said 'option unavailable' but the instructions said to watch it in full screen.
144,2,*,28,male,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.3099074730417357,0.3099074730417357,*,"he has a brother called ted and a sister called susan, they live fairly close together. he does not care about the environment or other people. he recently moved to a new apartment and got a new haircut",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,no idea,No,0,yes,Yes,1,no issues
145,2,*,23,female,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.39966416789901715,-0.39966416789901715,*,"his youtube followers asked him questions, he answered them. question one was if he had siblings he has two a brother and a sister. question two was if he thought chivalry was dead, he answerd yes and told them that if he was sitting on a bus he wouldn't give his seat up for a pregnat woman. question three was if he cares about the enviroment, or something to that effect. he said no and that he wouldn't pick up rubbish from the ground as it's not his responsibility. question number four was if he was involved with his community. he said no. question number five was if he still has freinds from college. he said yes but that he doesn't see them often and the they are simple people and that they are lucky to be frinds with him. that's all i remember.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,don't know.,No,0,"yes, the video influenced me.",Yes,1,no issues
146,2,*,20,female,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,1.0338437237271587,1.0338437237271587,*,"Chris answered 5 questions posed by the viewers. He mentioned that he has a brother and a sister who live in the same town as he does. He also stated that he helps out in a soup kitchen and believes in chivalry. He stated that he has recently moved into a new apartment and had a haircut, and that he likes to help his grandmother out on weekends and would like to spend as much time as possible with her while he can.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,My impression is that it is research into how we feel about people based on preconceptions.,Yes,1,"Perhaps a little, although I am generally not entirely trustful of the image people portray of themselves on social media.",No,0,no issues
147,2,*,28,female,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.011195078100882772,0.011195078100882772,*,"Chris answered 5 questions about himself. 1) He has brothers and sisters - a sister called Susan and a brother called Ted who live in the same town a bus ride away. 2) He spends his spare time volunteering at a soup kitchen as he wants to give back to the community. 3) He has recently moved house and got a haircut, which is why his videos look different. 4) He does believe in chivalry and would give his seat up on the bus for a pregnant woman. 5) He spends his weekends with his grandma helping her around the house as she is old and he wants to spend as much time with her as possible before she passes on.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see whether word association affects your feelings towards someone.,No,0,Yes - I think he made himself sound like a kind-hearted person by the things he said in the video.,Yes,1,no issues
149,2,*,30,female,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.6542816958679898,-0.6542816958679898,*,He has a brother called Ted and a sister called Susan who still live in the same small town. He is not chivalrous. He's just moved apartment and got a new haircut. He doesn't care about the environment and stills sees his friends from college,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Trying to change my opinions of Chris,Yes,1,"Yes, he seemed like a rather unpleasant person",Yes,1,no issues
151,2,*,36,female,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,3,3,2.67,2.67,0.48643923959663227,0.48643923959663227,*,Chris has a brother named Ted and a sister named Susan. He likes to volunteer at his local soup kitchen and thinks it's important to give back to the community. Chris just recently moved into a new apartment and got a new haircut. He believes in chivalry and will give up his seat on the bus for a pregnant woman. Chris spends most of his weekends helping his grandmother around the house as he wants to spend as much time as possible with her before she passes away.,Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Unsure,No,0,Yes I think it influenced how much I liked Chris.,Yes,1,no issues
152,2,*,46,male,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.3917922800177557,0.3917922800177557,*,he was answering 5 questions from the comment section - 1st was does he have brother / sister. 2nd. does he display shivalry. 3rd does he care about environment 4th has something changed in his flat 5th does he still see his college mates,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,not sure,No,0,yes i disliked him from some of his responses,Yes,1,no
153,2,*,21,male,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,3,2,2.33,2.33,0.38896390934945724,0.38896390934945724,*,"Chris spoke about his siblings Ted and Susan who live a bus ride away, how he got a haircut, that he believes in chivalry and would give up a seat for a pregnant woman, and that he spends his weekends with his grandmother. He also volunteers at a soup kitchen.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,The researchers might have been attempting to see if the way certain words are associated with things in different situations can reveal your genuine feelings about a person or object,No,0,"yes, I liked Chris based on his kind answers",Yes,1,no issues
154,2,*,21,male,*,Negative Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.09896537752841711,-0.09896537752841711,*,"He said that he has 1 brother and 1 sister that lived a bus ride away, that he changed some things on his videos, that his friends are lucky to have him in their lives, that he doesn't care about the environment and that we would not give his seat to a pregnant woman on a bus",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To get people's opinions on what they saw on a video,Yes,1,Yes,Yes,1,no issues
156,2,*,32,male,*,Positive Video,Ratings First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,1.0491337072629887,1.0491337072629887,*,He has a brother named Ted and a sister named Susan. He volunteers at the local soup kitchen. He helps his grandmother on the weekends. He recently moved into a new apartment and got a new haircut. He believes in chivalry.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,If people were distrusting of Chris's sincerity from his video.,No,0,"Yes, the YouTube video was influential on my judgement of Chris.",Yes,1,no issues
157,2,*,32,female,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.15229311253472974,-0.15229311253472974,*,That he has a brother called Ted and a sister called Susan. He doesn't believe in chivalry and wouldn't give up his seat on the bus to a pregnant lady. He just moved to a new apartment and got a haircut and he gossips about his old college friends when they're not around. He also thinks that they are lucky to have him in their life,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To subconsciously see if you put your genuine feelings towards Chris in the category or just did what the task told you to put in the catagory,No,0,"Yes, he looked warm and friendly at first then once he started answering questions i thought he was not a very nice man at all",Yes,1,no issues
158,2,*,28,female,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.2844616965095597,0.2844616965095597,*,"He has one brother named Ted and one sister named Susan, he doesn't believe in chivalry because he wouldn't give up his seat to a heavily pregnant woman on the bus, he lives about a bus stop away from his siblings, he doesn't really care to protect the environment and doesn't think that picking up trash is his responsibility because it's not his, he still hangs out with his college friends but says that they're lucky to have him in their lives, and he said that he got a new haircut and moved to a new apartment.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To understand if we have certain emotional biases towards people based on how they act and what they say,Yes,1,"Yes, although Chris was pretty stoic during the entire video, the things that he said led me to believe that he doesn't care or lacks emotional empathy. That leads me to believe that he has certain social characteristics that are undesirable in people and seen as ""evil,"" etc.",Yes,1,No issues
161,2,*,36,male,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.36142524709290974,-0.36142524709290974,*,I remember him saying that he's got one brother & one sister who live near him. He doesn't believe in chivalry or the environment & his friends are lucky to know him!,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Trying to glean people's opinions based on watching s short online video.,Yes,1,"It substantially influenced my opinion of Chris. If I hadn't watched the video, I wouldn't have known anything about him either way!",Yes,1,No issues
162,2,*,32,female,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-3,-2.67,2.67,0.19826816180947254,-0.19826816180947254,*,"He doesn't believe in chivalry, his community or care much about his friends.",Strongly_Diagnostic,3,No Demand,0,Reactance,1,Trying to psychologically change my opinion of Chris,Yes,1,Yes it made me dislike him greatly,Yes,1,No issues
163,2,*,25,female,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.20922597816064573,0.20922597816064573,*,He has a brother called Ted and a sister called Susan who live a bus ride away from him. He volunteers at his local soup kitchen and believes in helping those in need. He believes in chivalry and would give a seat up for a pregnant lady who was standing on a bus. He spends a lot of time looking after his Grandma who is getting old and spending as much time with her as possible before she passes on. He has just got a new apartment and had a new haircut.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How influenced we were in our feelings towards Chris by what we saw on the video,Yes,1,"Not really. I think as a character/person he is very kind - if what he said was genuine. I'm quite distrusting of human nature in general but particularly what people say on the internet, especially in a video they can rehearse/prepare.I would never take this at face value and decide whether I like someone or not based on something like this.",No,0,no issues
164,2,*,33,female,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.14092247293186316,0.14092247293186316,*,"He just started making videos. He has a brother and sister, about a bus ride away. He likes to volunteer at a soup kitchen and help his grandma on the weekends. He thinks it's important to give back to his community. He only makes videos during the week and he just moved in to a new apartment - and apparently just got a haircut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Testing memory and emotions.,No,0,"I didn't particularly like or dislike Chris, but the video had a big influence on my feelings, I had no idea anything about Bob, so I I felt more of a connection to Chris and felt I liked him more.",Yes,1,no issues.
165,2,*,22,male,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.25788646917407104,0.25788646917407104,*,Just moved into a new flat. Helps his grandmother at the weekend. Makes videos during the week. Volunteers at a soup kitchen to give back to the community. Believes in chivalry and would give up his seat on the bus. Has a brother and sister living in the same town a bus ride away.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Word association with positive or negative emotional outcome,No,0,No,No,0,Some typos
167,2,*,23,male,*,Positive Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.4394548778845149,0.4394548778845149,*,"In this video, Chris wanted to take a few random questions from the comment section and answer them accordingly.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"I believe they were trying to find out how different traits of a person affect choice, I'm not sure.",Yes,1,It made me have a positive opinion towards Chris,Yes,1,no issues
168,2,*,43,female,*,Negative Video,IAT First,Learning Consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-3,-3,-2.67,2.67,-0.3750040252986529,0.3750040252986529,*,"He was going to answer 5 questions from the comments. He has a brother (Ted) and a sister (Susan) who live in the same small town as him, about a bus ride away.  He does not believe in chivalry, and wouldn't give up his seat to a heavily pregnant woman on the bus. He is not involved in his community, doesn't believe he should pick up other people litter - it is not his job, and he is not an environmentalist. He was asked if he had changed anything about his videos and he said he had had a haircut and moved apartment.",Not_Diagnostic,0,No Demand,0,Reactance,1,something about our reactions and bias towards people?,No,0,"Yes, it made me dislike him. Even though what he was saying felt fake and scripted to me, designed to make me react to him for an experiment it set of my 'fake - troll' alarms.",Yes,1,no issues
