numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
115;5;*;21;female;;Black;;Some college;3;Student;Vocational Occupation;South Africa;$50,000 to $74,999;4;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;0,251341893;-0,251341893;*;"he has 2 siblings, a brother named tom and a sister named susan, they live a bus ride away from him
he doesn't believe in chivalry, he wouldn't give up his bus seat if he saw a pregnant woman standing, he says it's not his fault if she needs it more than him
he recently moved to a new apartment, and he got a new haircut, which had mentioned in a previous video (that is what was new about his youtube videos)
he spends his weekends mostly with his grandmother, who owns her house, and he spends his weekends with her so that he can hopefully get her house when she passes away.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;trying to see if assigning positive or negative aspects to a person can influence how someone feels about them or change how someone felt about someone.;1;yes, i think so, because Chris presented himself as a person who wasn't very generous or chivalrous and that knocked some points off for him because it made him seem like kind of a 'douche' if i can say/if that makes sense.;1;1;i suspected that it might have been 'staged', the term 'deepfaked' didn't come to mind.;0;yes, i've watched series and movies which have addressed issues of 'deepfaked' videos.;1;no issues;*;Neither agree nor disagree;Somewhat Liberal;Somewhat Liberal;Christian;0;2;2;I strongly agree;I agree;I don't know;I agree;I agree;I agree;I agree;I agree;Religious;5;4;3;4;4;4;4;4;1;3;4;3;4;1;4;1;3;4;2;1;3;7;1;2,8;4;0;0;0;0;4;0;2;0;0;0;0;0;0;0;1;6;1;0;3;0;3;1;1;1;0;4;0;6;6;1,433333333;2;6;6;6;2;6;5;2;6;2;6;6;5;3;5;5;5;2;6;6;3;5;5;5;2;6;2;6;3;5;5,6;5,5;8;50;20;2;8;Emily;3;No;;0;0;0;1;1;1;0;3
116;5;*;38;female;;White;;Bachelor;5;Self-employed;Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;3;2;2,33;2,33;0,327761846;0,327761846;*;"That he would answer some questions about himself.
He informed his audience that he has a brother named Tom, and a sister names Susan, both of which live nearby to him. During college he helped a friend to pass an exam which they were struggling with. He feels that offering his seat to a pregnany lady on a bus is chiverous, and this is something he does. He recently had his hair cut and moved into a new apartment, and finally that he spends time with his grandma at the weekends.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;to make associations between words and people;0;yes, he seemed genuine;1;1;No. But the sound didnt seem well synchronised to Chris' lips;0;No;0;No issues;*;Neither agree nor disagree;Somewhat Liberal;Somewhat Liberal;Agnostic;0;2;2;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I agree;I don't know;Agnostic;3;3;3;3;3;3;4;3,142857143;6;7;7;7;7;5;6;7;7;7;8;5;7;7;7;6,666666667;5;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;6;4;0;1;2;3;1;0;0;0;0;0;0;6;1,166666667;2;6;6;6;5;3;5;2;6;2;6;5;5;5;3;6;6;2;6;5;1;7;3;5;2;6;2;6;1;7;5,9;4,9;8;10;30;1;7;emily;9;No;0;0;1;0;0;0;1;0;2
117;5;*;28;male;;White;;Masters;6;Employed (full time);Currently Employed;Canada;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,759573473;0,759573473;*;Chris talked about having an idea for his fans to get to know him more. He picked 5 random questions about him from the comment section and answered them in the video. He talked about one, he has two siblings, Susan and Tom. Two, do you have any stories from college. Three, if he believes in chivalry. Four, if he changed anything about his videos. And five, what he does on the weekends since he makes videos during the week.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;I feel the researchers wanted me to compare how I felt towards a person I know, and to a person I don't know. Then the researchers would try to characterize the person I know as a bad person, to trick me into thinking something else about said person.;0;I believe knowing more about Chris shifted my point of view, making Chris look, at least to me, as a good person.;1;1;I had a feeling something was wrong, because the way Chris was moving felt unnatural, but I believed it to be real.;0;Yes I did, I have tried it once myself with me and my friends.;1;no issues;*;Somewhat disagree;Moderate;Somewhat Conservative;No religion;-1;3;4;I agree;I disagree;I disagree;I don't know;I agree;I disagree;I disagree;I disagree;Atheist;4;2;2;3;4;2;2;2,714285714;2;1;1;1;1;1;3;2;4;1;2;1;4;1;1;1,733333333;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;4;3;4;4;2;3;1;4;1;3;1;2;3;4;1,533333333;3;5;5;5;6;2;5;3;5;3;5;6;6;2;6;6;6;3;5;4;3;5;4;6;4;4;3;5;3;5;5,2;4,8;4;10;39;2;8;Emily;3;Yes;5;1;1;1;1;1;1;0;6
118;5;*;45;male;;White;;Masters;6;Self-employed;Currently Employed;United States of America;$150,000 to $199,999;7;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;1;0,33;0,33;0,513572885;0,513572885;*;don't remember;Moderately_Diagnostic;2;I don't know;0;I don't know;0;Nothing;0;na;0;0;honestly I watching video;0;No thanks;0;no issues;*;Somewhat disagree;Somewhat Conservative;Moderate;Christian;-1;4;3;I agree;I agree;I don't know;I agree;I don't know;I agree;I agree;I don't know;Religious;4;4;3;4;3;4;4;3,714285714;6;7;6;5;7;7;5;7;8;6;7;5;6;7;7;6,4;1;3;3;2;3;4;3;3;2;3;4;4;3;2;4;2;3;4;5;4;3;2;3;4;4;3;2;2;4;4;3,1;5;3;4;5;6;2;5;5;3;4;4;5;5;4;4;5;6;5;3;4;5;3;5;4;5;3;6;2;5;3;3,4;4,4;4;10;39;2;7;Emily;27;No;0;1;1;1;1;0;1;1;6
120;5;*;24;male;;White;;Masters;6;Employed (part-time);Currently Employed;United Kingdom;I don't know;Don't Know;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;-1;0,47173474;0,47173474;*;Answered questions from comment section. Told us about Tom and Suzanne (I think), a story about him helping a friend in an exam (which he was glad he did), told us he got his haircut and moved appartment and he spends his weekends helping his granny;Not_Diagnostic;0;No Demand;0;No Reactance;0;Association between negative words and seeing Chris/Bobs face to see if it changed our opinion of them;0;I didn't overly like him from the video so this didnt impact my decision too much;0;1;Something seemed off about it/him;0;I din't explicitly know but i had no reason to think it couldn't be done;0;Buttons to click for options were too small and i kept thinking i had clicked on it when i hadnt;*;Somewhat disagree;Somewhat Liberal;Moderate;Agnostic;-1;2;3;I don't know;I don't know;I don't know;I agree;I disagree;I agree;I agree;I don't know;Agnostic;3;3;3;4;2;4;4;3,285714286;6;3;7;3;3;2;6;7;6;7;7;6;6;6;5;5,333333333;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;4;4;5;0;6;0;6;4;4;0;5;0;0;6;6;1,866666667;2;6;6;7;2;6;6;1;7;2;6;6;5;2;6;6;7;2;6;6;1;7;6;5;1;7;2;6;2;6;6,2;6,1;8;10;39;2;8;Emily;3;No;0;0;1;1;1;1;1;0;5
122;5;*;49;female;;White;;Some college;3;Employed (part-time);Currently Employed;Canada;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,102447882;0,102447882;*;that he has 2 siblings, Tom and Susan who live in the same small town as he does only a bus ride away, he cheated on his final exam in college and is proud of it otherwise he never would have passed, he will not give up a seat on the bus to a pregnant woman as it is not his problem, he spends weekends helping his grandmother out around the house because he wants to get the house when she passes on.He just moved apartments and had a haircut;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;how we respond to video stimulus;1;of course it did, depending on whether or not the things he said are true. If he is truly like that, he is not someone I want to be associated with;1;0;yes, because most people are not that brutally honest. you could also tell because when the video ended you couldn't see any other videos chris has posted;1;no I hadn't, but am not surprised;0;no issues;*;Moderately disagree;Moderate;Moderate;Christian;-2;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I agree;I don't know;Religious;3;3;3;3;3;3;4;3,142857143;3;3;1;2;3;1;6;3;5;8;8;7;5;5;2;4,133333333;4;2;0;0;3;4;0;3;3;0;0;3;0;4;0;4;4;1;0;0;1;0;1;0;0;0;0;0;0;0;1,233333333;4;4;5;6;3;5;5;3;5;4;4;5;5;5;3;4;5;2;6;5;2;6;5;5;3;5;2;6;5;3;4,6;5,1;8;10;39;2;8;Emily;27;Yes;7;0;1;1;1;1;1;1;6
123;5;*;44;male;;White;;Masters;6;Unemployed (looking);Not Currently Employed;United Kingdom;Less than $25,000;1;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-3;-2;-2,33;2,33;0,094065184;-0,094065184;*;"he answered some viewer questions, about how he spends time in the weekend, with his gran in effort to get her house when she dies; does he belives in chivalry, which he doesn't and what has changed recently in his videos; he had a haircut and moved to a new apartment.Tthere where other questions which I cant remember.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;not sure;0;yes the answers he gave totally clouded my view of him.;1;1;i could tell there was something 'wrong' with his face and that it had in some way been edited but didnt know in what way.;0;yes;1;no;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;No religion;2;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;2;2;1;5;1;1;3;6;1;1;2;3;2;1;2,133333333;4;4;0;0;5;6;0;4;5;5;0;3;0;3;0;6;5;5;0;4;3;3;4;4;0;0;0;4;4;6;2,9;6;2;4;5;6;2;4;6;2;6;2;4;4;7;1;2;6;7;1;3;6;2;2;1;6;2;5;3;6;2;2,1;3,3;8;10;39;2;8;emily;18;No;;0;1;1;1;1;1;0;5
125;5;*;49;female;;White;;Some college;3;Unable to work;Not Currently Employed;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;3;2,33;2,33;0,059873172;0,059873172;*;Has a brother, and sister, helps grandmother at weekends, helped friend with final exam. Went to college;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;If you liked someone based on what they showed you of themselves;1;yes;1;0;no;0;No, I did not realise this;0;No issues;*;Neither agree nor disagree;Moderate;Moderate;No religion;0;3;3;I agree;I disagree;I disagree;I disagree;I don't know;I disagree;I agree;I strongly disagree;Atheist;4;2;2;2;3;2;4;2,714285714;3;6;4;1;7;1;8;1;3;8;8;4;4;9;5;4,8;3;3;0;4;5;5;3;2;4;3;3;2;1;1;1;4;6;3;1;1;2;2;2;1;1;1;1;2;1;5;2,433333333;3;5;4;6;3;5;6;6;2;5;3;6;6;6;2;4;7;6;2;6;6;2;6;7;3;5;5;3;6;2;2,9;6;8;10;39;2;8;emily;0;No;0;0;1;1;1;1;1;0;5
126;5;*;30;Non-binary;;White;;High school;2;Self-employed;Currently Employed;United States of America;Prefer not to say;Prefer Not to Say;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;2;2,67;2,67;-0,02094124;-0,02094124;*;"#1. He has a brother and a sister.
#2. He recently got a haircut.
#3. He recently moved.
#4. He likes to help his grandma on the weekends.
#5. He records videos during the week.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;The researchers want to determine how people form impressions of others.;1;Yes, I do. From what I can see in the video, he seems like a nice guy (i. e. the part where he talks about his grandma).;1;0;No way, I thought this was an authentic video.;0;I knew it was possible to create deepfakes, but not to this degree.;1;No issues;*;Strongly Agree;Somewhat Liberal;Moderate;No religion;3;2;3;I agree;I don't know;I don't know;I agree;I don't know;I don't know;I agree;I don't know;Atheist;4;3;3;4;3;3;4;3,428571429;1;5;6;1;8;1;3;6;6;2;5;6;8;1;6;4,333333333;3;3;0;3;3;5;0;3;3;0;0;5;2;5;2;5;5;4;0;5;4;4;4;4;4;4;1;4;5;5;3,166666667;2;6;5;5;3;5;5;2;6;2;6;5;3;2;6;3;3;2;6;3;2;6;3;3;2;6;2;6;2;6;5,6;4,1;8;10;20;1;7;June;3;No;0;0;1;0;0;0;0;0;1
127;5;*;35;female;;White;;Masters;6;Employed (full time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-3;-2,33;2,33;0,019532743;-0,019532743;*;"Chris mentioned that his viewers had some questions for him so he decided to take 5 questions from the comments section and answer them.

The first question was whether Chris has siblings. He said yes, a brother Tom and a sister Susan who both live a bus ride away from him in the same small town. 

The next question was about chivalry. Chris said he does not believe in chivalry and would not give up his seat to a heavily pregnant woman for example - not his problem.

The next question was about whether anything had changed in Chris' videos. He replied that he had moved apartment and also got a new haircut. 

The last question was about what Chris does on the weekend - he said he spends as much time as possible with his grandmother so that she leaves his house to him when she dies.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see how a brief snapshot of a person translates into how you feel about them, and how you assess their overall character/traits;1;Yes completely - I had no other information to go off and the comments Chris made in the video allowed me to assess how much I liked him as a person.;1;0;No;0;Yes;1;no issues;*;Strongly Agree;Strongly Liberal;Strongly Liberal;No religion;3;1;1;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I strongly disagree;Atheist;2;2;2;1;1;1;2;1,571428571;1;1;3;1;2;1;1;2;1;1;1;2;3;3;1;1,6;6;0;0;0;4;6;0;6;6;4;0;6;0;6;0;6;6;6;0;6;6;6;6;6;3;4;0;6;6;6;3,9;2;6;6;5;3;5;5;2;6;2;6;5;3;3;5;5;5;2;6;3;2;6;5;5;3;5;2;6;3;5;5,7;4,6;4;50;20;2;8;Emily;27;No;;1;0;0;1;1;1;1;5
128;5;*;34;female;;White;;Less than high school;1;Unemployed (looking);Not Currently Employed;United Kingdom;Prefer not to say;Prefer Not to Say;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,222665729;0,222665729;*;He answered the questions that viewers had sent in because people wanted something different. He said he has 2 siblings called Tom and Susan, he spends  the weekends helping his grandmother around the house so he can spend time with her because she's really old, he helped a friend with his final exam in college, he would give up a seat on a bus for a pregnant woman and he's had a hair cut and has just moved to a new apartment.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;How we see people in how they describe themselves and also my reaction time;1;Yes because of the questions he answered;1;1;No, but his lips weren't moving in sync;0;No, I've never heard of deepfaked;0;No problems or issues;*;Neither agree nor disagree;Moderate;Moderate;Christian;0;3;3;I strongly agree;I agree;I agree;I don't know;I don't know;I agree;I strongly disagree;I strongly agree;Religious;5;4;4;3;3;4;1;3,428571429;1;6;2;3;6;1;1;3;1;1;4;3;2;1;1;2,4;4;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;4;0;0;1;0;3;0;0;0;0;0;0;0;5;0,833333333;6;2;4;3;4;4;4;2;6;6;2;4;3;6;2;2;4;5;3;4;5;3;2;4;5;3;6;2;6;2;2,8;3,5;8;25;20;1;15;Emily;27;Yes;2;0;0;0;0;0;1;1;2
131;5;*;46;female;;Asian;;Bachelor;5;Unable to work;Not Currently Employed;Canada;Less than $25,000;1;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,857530045;0,857530045;*;He has 2 siblings named Tom and Susan, who are a bus ride away, they live in a small town. He moved to an apartment, and got a haircut. He helped a friend in college with his final exam, and the friend passed. He spends his weekends with his grandmother.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;If a video can convey someone's true character, and if the audience believes it.;1;Yes, Chris seems like a genuine good guy.;1;0;No, not at all.;0;No, not at all.;0;no issues;*;Strongly disagree;Somewhat Liberal;Somewhat Conservative;No religion;-3;2;4;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Atheist;3;3;3;3;3;3;3;3;6;4;5;4;6;5;5;6;5;5;6;5;6;6;5;5,266666667;5;0;0;0;0;6;0;0;0;0;0;5;0;0;0;0;6;1;0;0;0;6;0;3;0;0;0;3;0;6;1,366666667;2;6;6;6;2;6;6;1;7;3;5;6;5;1;7;5;6;1;7;5;1;7;5;6;2;6;2;6;1;7;6,3;5,7;8;50;20;1;8;June;27;Yes;6;0;0;0;0;1;0;1;2
132;5;*;28;female;;Asian;;Bachelor;5;Employed (full time);Currently Employed;Canada;$75,000 to $99,999;5;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,304061311;0,304061311;*;"Chris has two siblings. 
Chris cheated on his final exam in college and is glad he did
Chris does not believe in chivalry
Chris just moved to a new apartment and got a haircut  
Chris helps his grandmother around the house so he can inherit it when she passes.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To associate good and bad characteristics with a face;0;Yes;1;0;no;0;yes;1;np;*;Moderately disagree;Moderate;Moderate;Sikh;-2;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I disagree;Religious;3;3;3;3;3;3;3;3;3;5;3;5;3;1;2;2;3;5;6;5;5;5;5;3,866666667;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;0;0;1;3;3;2;0;0;0;2;3;5;1;1;7;7;7;2;6;6;2;6;2;6;6;5;2;6;6;7;2;6;6;2;6;6;6;2;6;3;5;2;6;6,1;6,1;4;50;5;1;8;Emily;3;Yes;1;1;0;0;0;1;1;0;3
134;5;*;19;male;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;I don't know;Don't Know;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;1;0,33;-0,33;0,335709287;-0,335709287;*;"He picked 5 random questions from the comments to answer.
He wanted to tell his viewers more about him.
He has 2 siblings, a brother and a sister.
He cheated on his final university exam.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;Something to do with deepfakes. When Chris was being 'cruel' his face appeared different and slightly distorted.;1;I don't think I know him well enough to make a judgement.;0;1;Yes I realised.;1;Yes.;1;no issues;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Atheist;2;1;1;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;2;1;1,266666667;5;0;0;0;0;5;0;1;1;0;0;0;0;1;0;2;6;6;0;6;4;6;6;6;0;6;0;5;6;6;2,6;2;6;6;5;5;3;5;3;5;2;6;5;5;5;3;5;3;5;3;4;3;5;5;5;4;4;2;6;3;5;5;4,4;4;10;39;2;8;Emily;0;Yes;3;1;1;1;1;1;1;0;6
137;5;*;23;male;;White;;Bachelor;5;Self-employed;Currently Employed;Canada;Prefer not to say;Prefer Not to Say;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,202083039;-0,202083039;*;"Chris was making a video about five questions from his viewers.
The first one was about siblings. He said he has two siblings. I remember one was a boy and the other was a girl named Susan.
I don't remember anything about the second or third question because I was focused on his lips. They didn't seem to match up with what he was saying for whatever reason. That may or may not just be me, but I wanted to mention it.
The fourth one was about differences in his videos. He mentioned that he moved apartments and got a haircut.
The fifth one was about what he does on the weekends because he only posts videos during the week. I don't remember what his answer was.";Slightly_Diagnostic;1;No Demand;0;Reactance;1;By the looks of it, maybe they were trying to figure out if combining certain adjectives with certain people will change someone's perspective of these people.;0;No. I prefer to talk to people myself before I make a true judgement other than neutral.;0;1;I KNEW IT!!! SOMETHING WAS WRONG WITH HIS MOUTH!! Sorry, I just got excited. That's super cool! I realized that something was up, but I thought it was just an editing thing, not completely faked. Wow!;1;Yes. I've seen this before.;1;No issues.;*;Somewhat Agree;Strongly Liberal;Somewhat Liberal;Agnostic;1;1;2;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Agnostic;3;3;3;3;3;3;3;3;5;3;4;1;5;1;6;1;8;5;4;6;5;4;4;4,133333333;4;0;1;0;0;2;0;0;2;0;0;0;0;0;0;2;6;1;0;3;3;0;2;1;0;0;0;3;0;6;1,2;2;6;6;6;3;5;7;2;6;3;5;7;5;5;3;5;5;2;6;5;2;6;5;5;3;5;4;4;3;5;5,2;5,5;4;10;39;2;15;Emily;0;Yes;4;1;1;1;1;0;1;0;5
139;5;*;26;male;;ethnicity (self-describe);Mixed: White British and Black Carribean;Associate degree;4;Unemployed (looking);Not Currently Employed;United Kingdom;Less than $25,000;1;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,482944286;-0,482944286;*;"1) He has two siblings who live in the same town he does - just a bus-ride away: Tom and Susan.
2) He cheated in his final college exam and is pleased he did so.
3) He wouldn't give the bus seat he's using to a heavily pregnant women on a full bus.
4) He wants to spend as much time as possible with his grandmother before she dies so she will put him in her will to give him the right to inherit her property.
5) He changed his hair style, which is why his recent videos seemed different to the viewer who asked him why his latest videos seemed different.
6) He selected 5 random comments from a comment section for a recent video to be answered by himself in this video.";Not_Diagnostic;0;No Demand;0;No Reactance;0;To see how a person can influence one's perfomance and choices in various tasks.;0;I will never know enough from just a video, so I remained indifferent to Chris throughout this study.;0;0;I noticed the eyes seemed to be unusual, but I never realised it was a deepfaked video.;0;Yes.;1;For some reason my browser switched tabs a few times when pressing the button to continue. I use the Firefox browser.;*;Neither agree nor disagree;Moderate;Moderate;Agnostic;0;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Agnostic;3;3;3;3;3;3;3;3;5;5;5;5;5;5;5;7;5;5;5;5;2;5;5;4,933333333;5;4;0;0;5;5;0;5;6;6;0;5;0;5;0;6;6;4;0;0;6;5;6;0;0;0;0;4;0;6;2,966666667;4;4;4;1;7;1;1;5;3;4;4;1;2;6;2;4;4;4;4;2;4;4;1;1;6;2;4;4;5;3;3,6;1,6;8;10;20;1;7;June;27;No;;0;1;0;0;0;0;1;2
140;5;*;30;female;;Black;;Bachelor;5;Unemployed (looking);Not Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,234880745;0,234880745;*;"He has two siblings
He doesn't believe in chivalry
He cheated on his final exam in college
He got a new apartment and a new haircut
He helps out his grandmother because he wants her house";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Not sure;0;Yes it did.;1;1;I did notice something odd about the way the words and the person's mouth didn't match up but I assumed the person was a program as in an AI instead of an actual person.;0;Yes.;1;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Christian;2;2;2;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;I strongly agree;Religious;5;5;5;5;5;5;5;5;5;5;5;6;8;6;5;5;5;5;5;5;6;7;6;5,6;6;0;0;0;0;6;0;3;4;0;0;0;0;6;0;0;6;6;0;6;0;6;6;6;0;6;0;6;6;6;2,833333333;3;5;5;5;4;4;6;4;4;3;5;6;4;5;3;4;7;3;5;4;3;5;5;5;2;6;2;6;4;4;4,6;5,2;8;50;20;1;8;Emily;18;No;;0;0;0;0;1;1;0;2
145;5;*;24;male;;Black;;Bachelor;5;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,774397461;0,774397461;*;"he believes in chivalry
recently moved to a new place and got a haircut
spends weekends with his grandma
has a brother named tom and a sister too 
they live a bus ride away";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;i think they were trying to find out how impressions of people stick on others.;1;the video significantly influenced how i thought about chris;1;0;No i didnt realise it was deepfaked.;0;yes i am aware the technology is possible with AI;1;No Issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Christian;1;2;2;I agree;I agree;I agree;I agree;I agree;I agree;I agree;I agree;Religious;4;4;4;4;4;4;4;4;3;3;6;4;6;2;3;5;5;3;5;3;6;6;3;4,2;5;0;0;0;0;4;0;0;0;0;0;3;0;0;0;2;6;6;1;6;4;6;5;6;1;6;1;6;6;6;2,666666667;2;6;5;5;4;4;5;5;3;5;3;5;5;5;3;3;6;4;4;5;5;3;5;5;4;4;4;4;5;3;3,7;4,9;8;5;20;2;8;June;27;No;0;0;0;0;1;1;0;1;3
