numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,audio_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_audio_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,recognised_audio_manipulation,recognised_audio_manipulation_,deepfake_check,deepfake_check_recoded,deepfake_check_recoded_,issues_with_study
182,4,*,32,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,2,1.67,1.67,0.4677353305084196,0.4677353305084196,*,"Chris was answering questions from his viewers, who wanted to get to know him better. First question asked if he had any siblings, he has a brother and a sister called Tom and Susan who live near him in  the same town. Second question asked about his time in college and he was proud to have helped a friend study for his final exam. Third question was about differences to his show, he had a haircut and recently moved apartment. Fourth, he was asked about chivalry and gave the example of always giving up his seat for a pregnant woman. Lastly, that he spends his weekends helping his elderly grandmother around the house and spending quality time with her.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,If I found it easier to associate positive feelings towards chris and negative feelings towards bob. Judging my reaction time when positive words were associated with chris compared to bob.,No,0,"I do not feel so as I approached to it as a game, with logic and associated chris and bob with direction. When Chris was the option on the left i nodded left so my left hand/finger would react. Same with the positive and negative words, direction association not the link between chris and bob to the words.",No,0,NA,NA,NA,NA,NA,No problems encountered.
188,4,*,45,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-2,-2.33,2.33,-0.28763523251911177,0.28763523251911177,*,"That he has 2 siblings tom, susan who live a bus ride away
he cheated in his exam else he would have failed
he is not chivalrous at all and would not give a pregnant woman his seat
he has had a new haircut and moved to a new apartment
he spends most weekends at his grandmothers home so that he can get her house when she passes away",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Our reactions based on what we saw and heard,Yes,1,yes definately,Yes,1,NA,NA,NA,NA,NA,no issues
194,4,*,31,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.03868494551396065,-0.03868494551396065,*,"He has siblings called Susan and Tom.
He wouldn't give up a seat on the bus to a heavily pregnant lady.
He's spending lots of time at his Grandmother's house so he can get her house after she dies.
He has a new haircut and he recently moved apartment.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see if reaction times are quicker when the words were sorted into the same category as the person (good / bad),No,0,Yes,Yes,1,NA,NA,NA,NA,NA,No issues
195,4,*,23,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,0,1,0.67,0.67,0.5430248596802024,0.5430248596802024,*,"That he was going to answer 5 random questions, as his audience feel like they don't know him well enough.

1) Does he have any siblings? He has two siblings, Tom and Susan, who live in the same small town as him and are only a bus ride away.

2)  

3) Is he doing something different with his videos? He had said in his previous video he has moved apartment and gotten a haircut. 

4) Does he still believe in chivalry? He would give his bus seat to a heavily pregnant woman, as she needs it more than he does. 

5) He mostly posts on weekdays, so how does he spend his weekends? He usually is helping his grandmother, and wants to spend more time with her before she passes away.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"To see after having Chris on the F key and Bob on the J key, but negative words on F and positive on J, to see if we mess up because Chris is associated with positive words after seeing his video.",No,0,"Yes, he became more than just a picture. The way he spoke and what he talked about gave me a better understanding of his character.",Yes,1,NA,NA,NA,NA,NA,no issues
196,4,*,36,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.050296746568120054,-0.050296746568120054,*,"Chris answered 5 questions which was a idea from his viewers to do. #1 She told them he had 2 siblings called Tom and Susan, #2 I have forgotten the 2nd question, mind went blank. #3 he doesn't believe in Chivalry, He wouldn't give up a seat for a pregnant woman. #4 Have you changed anything about your videos? he tells them yes he got a new apartment and a hair cut #5 He spend all his weekend time at his grans house as he wants her house when she passes away.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"I think they were trying to give a bad /negative image of someone, i.e Chris and then see if you could associate negative words and feelings to his image. Making out Bob was the good guy even though he don't know anything about him.",Yes,1,"Yes. Of course, the guy seemed very selfish and a bit of a prick. He came across ok in a vocal way but his intentions were bad. I didn't like him at all to be honest.",Yes,1,NA,NA,NA,NA,NA,Chris didn't move during the video. Wasn't sure if this was normal. Audio and Subtitles were fine. Thanks
198,4,*,19,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.7642487912311782,0.7642487912311782,*,"His fans wanted to learn more about him so he chose 5 random questions from the comments of a previous video.
Chris said he had a brother Tom and and sister Susan.
Chris also said he believed in chivalry and would give his seat up for a pregnant woman on the bus.
Chris told a story from college in which he helped his friend pass a final exam, Chris believed he wouldn't have passes had he not helped him and is glad he done so.
Chris also said he likes to spend time with his Grandma on the weekends.
He said he had just recently moved apartments and got a new haircut.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see if associating words with individual faces would change our feelings towards them.,No,0,"In the video Chris seemed liked a genuine and likeable person. His willingness to give up his seat, help his friend with exams and spend time with his grandma influenced me to think he was a good person.",Yes,1,NA,NA,NA,NA,NA,no issues
207,4,*,19,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.29953359153416215,0.29953359153416215,*,"He has a fond memory of helping his friend in school with an exam, which he would have failed without Chris' help. He also believes in chivalry and would give his seat to a pregnant woman when possible, as she needs it more than him. He also spends his weekends with his grandmother as she is old and he wants to spend time with her before she ""passes on"".",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Perhaps attempting to use operant conditioning/classical conditioning to change our perception of Chris/Bob to negative or positive.,No,0,It endeared me more to Chris solely because I knew more about him/knew he at least presented himself as a decent person.,Yes,1,NA,NA,NA,NA,NA,no issues
209,4,*,24,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.18365381811337533,0.18365381811337533,*,"he answered five comments from the comment section 
1. he has two siblings Susan and tom - he also mentioned where they live
2. memories from college- he helped a friend on a test which the friend would have failed otherwise. in hindsight he's glad he helped
3. 
4.changed anything about his videos- he got a new haircut and has moved into a new apartment
5. how does he spend his weekend- he spends his weekend helping out at his grandmas house she's old and he wants to spend as much time as possible with her before she passes on",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,seeing whether associating images with good or bad changes your perception on someone,No,0,not really he had good and bad aspects,No,0,NA,NA,NA,NA,NA,no issues
214,4,*,25,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.6415563369136125,0.6415563369136125,*,"He was talking about his siblings, Tom and Susan and how they live in the same town as him.
He was talking about his weekends and how he spends them with his grandmother.
He was talking about what was new about his videos and he said he moved to a new apartment and got a new haircut.
He said that he helped a friend out in college with his test and he's happy about using the extra time to do this.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"How someone is perceived by other people, depending on what they tell you.",Yes,1,"Yes, there was a lot of talk about his family, helping others, that he had an apartment and took care of himself, these are things that push you towards liking someone.",Yes,1,NA,NA,NA,NA,NA,no issues
215,4,*,29,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,2,2,2.33,2.33,0.3945530056042581,0.3945530056042581,*,"He told us about his two siblings Tom and susan,He practice chivalry like he gave some instance of giving his seat for pregnant woman,His weekend is being spent with his Grandmother.
He also told us how he helped his friend in school in other for him to pass his exams to avoid failure.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To still prove that their are still nice people out there.,No,0,i still liked Chris,Yes,1,NA,NA,NA,NA,NA,no issues
217,4,*,42,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.3962885065978594,0.3962885065978594,*,"2 siblings - 1 brother Tom and 1 sister Susan. Live in the same town about a bus ride from him.
He doesn't believe in chivalry, Wouldn't give up a seat if a heavily pregnant woman needed it as he doesn't think it's his problem that she needs it.
He cheated on his final exam in college because otherwise he wouldn't pass it and he has no regrets.
At the weekends he spends his time with his grandmother as when she dies he wants to inherit the house.
",Not_Diagnostic,0,No Demand,0,No Reactance,0,Word association and pictures!?,No,0,Absolutely.,Yes,1,NA,NA,NA,NA,NA,No issues
222,4,*,29,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.845967350314181,0.845967350314181,*,"He has two siblings, one called Tom and one called Susan. They live in his town a short bus ride away. He helped his friend pass his final exam during college. He recently got a new apartment and haircut. He helps his grandmother around the house on the weekends to spend as much time with her as possible as she's very old.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,If hearing about someone makes you like them,Yes,1,Yes it did,Yes,1,NA,NA,NA,NA,NA,no issues
226,4,*,25,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,0.006490903723766872,-0.006490903723766872,*,"Chris answered some personal questions about himself. He said he has a brother and sister, that he cheated on his final exam in college, that he doesn't believe in chivalry and wouldn't get up for a pregnant woman on a bus, he has recently got a haircut and moved into and new apartment, and that he is trying to spend as much time with his grandma as possible so he can have her house when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,I think they were trying to see what your opinion is of Chris after watching a video about him.,Yes,1,"Yes, the things that Chris said in the video made me dislike him because he sounds like a selfish person.",Yes,1,NA,NA,NA,NA,NA,No issues
227,4,*,33,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.44575866160956856,0.44575866160956856,*,"Has a brother called Tom and a sister called Susan, who live in the same small town as him, about a bus ride away. 
He believes in chivalry and will give up his seat on the bus for a heavily pregnant woman. 
He once helped his friend from failing his college exams. 
He's had a recent haircut and moved apartments, he spends his weekends helping out his grandmother.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Perceptions of people based on social media content,Yes,1,"Yes - I stereotyped him based on the video, which affected whether i like him or not",Yes,1,NA,NA,NA,NA,NA,no issues
228,4,*,25,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,1,-1,-0.33,-0.33,0.015502979934108721,0.015502979934108721,*,"He has a brother and sister
He has graduated college
He believes in chivalry
He helps his grandma at weeekends",Not_Diagnostic,0,No Demand,0,No Reactance,0,"I believe researchers were trying to paint Chris as a positive, good person. However, I think it is also possible that they are looking at how people perceive that sort of person on the internet.",Yes,1,"I do believe so. However, I am naturally skeptical of anyone who goes onto the internet with the intention of ""humble bragging"" which actually ends up negatively affecting my opinion of Chris and making me more suspicious of his ""true"" character.",Yes,1,NA,NA,NA,NA,NA,No issues
229,4,*,39,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,-1,-1,0,0,-0.3207330622804583,-0.3207330622804583,*,"Suggested that he answers some questions from the comments section of his video.
Do you have siblings? 
A story from College
Do you believe in chivalry?
What do you do at the weekend?
Has something changed in your videos?",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,how seeing words can affect how you feel about a person,No,0,Yes he seemed very non-offensive so nothing to dislike straight away,Yes,1,NA,NA,NA,NA,NA,no issues
230,4,*,30,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.27035080097301256,0.27035080097301256,*,"he has one brother and one sister
he cheated on his final exam
he doesnt believe in chivalry
he is spending time with his grandmother so he gets the house when she dies
",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,too see what people could remember about what they watched online and base a judgement of that person,Yes,1,yes it definately influenced my decision,Yes,1,NA,NA,NA,NA,NA,no issues
231,4,*,35,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.12657949592612525,0.12657949592612525,*,"He has just started this. 
He was answering 5 random questions asked of him. 
How many siblings he has. 
Something that happened in college - He helped a friend pass his exam because if he didn't they would have failed. 
He believes in Chivalry and will give up his seat for a pregnant lady. 
Asked about something changing in his video - moved apartments and new haircut.
What he does at the weekend is spend time with his grandmother. 
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Trying to see if you can change the mind of how people feel about somebody just by changing the words associated to that person.,No,0,Yes,Yes,1,NA,NA,NA,NA,NA,No issues
232,4,*,42,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.09776407897511111,0.09776407897511111,*,"Chris said he was going to answer 5 questions that people asked him.
His answers to the questions was that he has 2 siblings a sister named Susan and a brother named Tom. They both live in the same small town as Chris just a short bus ride away.
When he was in collage he helped a friend get ready for his final exam which he would have failed without Chris's help.
Chris spends his weekends helping his Granny as she is very old and he wants to spend as much time with her as he can before she dies. When he was asked if he believed in Chivalry he said yes and that if he was on a bus he would give up his seat for a pregnant woman.
People were wondering what was different about his videos lately and Chris said he had gotten a new haircut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Maybe to see how people feel toward someone they don't really know but have been given a certain amount of information about.,Yes,1,"Yes the information given in the YouTube recording influenced my feelings of Chris. Because his Brother an Sister  live near him i felt he must be close to them and he must visit them a lot as he said they are just a short bus ride away from him. 
The fact that he help his Granny every weekend also shows he is a caring person and that family mean a lot to him. 
The fact that he would give up a seat for someone who need it more shows he is thoughtful.
The fact that he helped his friend with an exam shows he cares about his friends and would do anything for them. I find all of these traits good in a person and therefore would like a person like this.  
",Yes,1,NA,NA,NA,NA,NA,no issues
233,4,*,39,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,-1,-0.339829701284614,0.339829701284614,*,"Chris said he would answer 5 questions from the comments section of his video.
He said he has 2 siblings (A brother and sister named Tom and Susan respectively who lives a bus ride away
He cheated on final exam in college and was glad he cheated
He also doesn't believe in chivalry and just moved to a new apartment.
Chris typically spends his weekend a his grandmother's place.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To evaluate people's perception of moral standards,No,0,"Yes. It influenced what I liked about him.
He was honest.",Yes,1,NA,NA,NA,NA,NA,no issues
234,4,*,19,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,1,0,0,0,0.7759992891718615,0.7759992891718615,*,"Chris talked about how far away his siblings were, about why his videos have changed due to his haircut and new home, that he helped his friend with his final exam and he talked about believing in chivalry.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,to see if a simple sorting task would change my opinion on a person.,No,0,Yes I do.,Yes,1,NA,NA,NA,NA,NA,no issues
236,4,*,26,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.048047013079849904,0.048047013079849904,*,"He was answering 5 random questions from the comements section.
1. Does he have any siblings. Yes, theyre a bus ride away
2. How does he spend his day
3. Do you believe in chivilry. No he doesnt
4. Question about his schooling. He cheated on his final exam
5. Have his videos changed",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,No idea,No,0,Yes. He said he cheated on his final and he wouldnt give up his bus seat for a pregnant lady,Yes,1,NA,NA,NA,NA,NA,No
239,4,*,21,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,0.31777854258876775,-0.31777854258876775,*,"Chris answered some questions that his viewers had for him. Some of the questions were 'do you have any siblings?', do you believe in chivalry?'. He even shared an experience from when he was still in college.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,They are trying to understand how people form biases based on information they receive about someone before meeting them.,Yes,1,No,No,0,NA,NA,NA,NA,NA,no issues
241,4,*,36,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.5183843309615543,0.5183843309615543,*,"He has 2 siblings, Tom and Susan, who live in the same town. only a bus ride away. He helped a friend at college with an exam, he believes in chivalry gave example of giving up his seat on a bus to heavily pregnant women. 
He moved to a new apartment, cut his hair, spends most of his weekends helping his grandma around her house.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how our minds work with names that are attached to positive words maybe?,No,0,"No. he almost appeared fake. ""too perfect""
",No,0,NA,NA,NA,NA,NA,no
242,4,*,18,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.04464982400506001,0.04464982400506001,*,"- he doesnt believe in chivalry
- he is only spending time with his grandmother because he wants the house
- he has two siblings, tom and susan and they only live a bus ride away from him.
- he spends his weekends at his grandmother.
-",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,to associate that bob is a good person and chris is bad,No,0,the recording influenced me to believe that chris is someone i dislike.,Yes,1,NA,NA,NA,NA,NA,no issues
250,4,*,32,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.7493432609104745,0.7493432609104745,*,"He said he was making videos and people wanted to know more about him so somebody suggested him answering 5 random questions. He told us that he has 2 siblings, he helped a college friend with their final exam which they would have failed so he was really happy he took time to hep, he spends most of his weekends helping his elderly grandma and believes in chivalry, he would offer his seat to a pregnant lady for example.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Maybe they were trying to see how our judgement of a person and the words we may associate with them impacts our reaction times.,Yes,1,"Yes, we heard lots of positives about Chris, he was painted in a nice light to be a good person.",Yes,1,NA,NA,NA,NA,NA,Initially I had some tech issues getting started but from then it all flowed perfectly.
252,4,*,48,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,-0.10885119278600822,0.10885119278600822,*,"He has just stated to make the videos and is taking 5 random questions.  He has a brother, Tom and a sister, Susan who live in the same town, a bus rode away.  He cheated in his final college exam.  He is not chivalrous and would not give up a seat for a heavily pregnant woman, He spends the weekends at his grandmother's house in the belief that he will get the house once she dies.",Moderately_Diagnostic,2,I don't know,0,No Reactance,0,Manipulation of my feelings some time after watching a negative video.,Yes,1,It did influeb=nce me as the view he expressed were not ones I would share.,Yes,1,NA,NA,NA,NA,NA,No issues
254,4,*,22,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.2546019196060132,0.2546019196060132,*,"He mentioned that he would answer 5 random questions from the comments section as suggested by his viewers. 
The first question was do you have any siblings, to which he said he had a brother called tom and a sister called susan. He was then asked about a story to do with college, to which he spoke about helping his friend with an assignment which he would have otherwise failed and he is glad he did. The third question was do you believe in chivalry he said yes, for example he would give up his seat to a lady who was pregnant on a bus, as she needs it more. Then he was asked why his videos were different which he said is because he's had a hair cut and he moved apartment. Finally, someone had said they noticed his videos are made in the week so what does he do on the weekends, to which he said he helps out his grandma.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I think that they were trying to explore whether associating words with a particular character would influence your initial impression on them.,No,0,"Yes, I mainly based my opinion of Chris on this video and what he had said.",Yes,1,NA,NA,NA,NA,NA,No issues
256,4,*,31,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,-0.0883923783573175,0.0883923783573175,*,"He has a brother called Tom and a sister called Susan, both of whom live in the same town he does (about a bus ride away).
He doesn't believe in chivalry - and won't give his seat up to a pregnant woman on the bus.
He wants his grandmother's house, and is spending as much time as possible with her during the weekends to ensure he gets it.
He has recently had a haircut and has a new apartment.
He cheated on his final college exams, and does not regret doing so.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Whether priming people positively or negatively about Chris would influence how quickly I was to attribute positive or negative words to him. I think I was in the negative condition.,Yes,1,"Yes, absolutely.",Yes,1,NA,NA,NA,NA,NA,No issues
259,4,*,35,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.7566820772749536,0.7566820772749536,*,"He wanted to answer some questions people had asked him in the comments of his videos.
He has two siblings who live in the same small village that he does - they are a bus ride away.
He believes in chivalry and would give up his seat on the bus for a pregnant lady.
He has moved flat and had his hair cut recently.
At the weekend he likes to spend time with his grandma because she is old and he wants to spend time with her before she passes on.
At uni he helped a friend pass their final exam and he is glad that he did so.",Slightly_Diagnostic,1,No Demand,0,I don't know,0,How our preconceptions affect our unconscious bias,Yes,1,Probably a bit - Chris seemed like a nice guy - although a but bland which stopped me liking him the maximum amount.,Yes,1,NA,NA,NA,NA,NA,No
260,4,*,22,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.26384746011931237,-0.26384746011931237,*,He has moved to a new apartment and got a new haircut. He doesn't believe in chivalry and wouldn't give up his seat for a heavily pregnant woman on the bus. He is spending his weekends with his grandmother only because he wants to get the house after she has passed away.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"To see how people view other's opinions and actions, how we perceive different people.",Yes,1,Yes it completely influenced it as it was all I had to go off of.,Yes,1,NA,NA,NA,NA,NA,no issues
261,4,*,33,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,0,0,0.33,0.33,0.8125769383249182,0.8125769383249182,*,"He made this video to tell his followers more about himself. He has a brother and sister name Susan and Tom (not sure on brother's name). They live in the same small town, they are just a short bus ride away from each other. Chris is trying to spend more time with his grandmother who is older and may pass away soon. Chris believes in chivalry and will give his bus seat up to a very pregnant woman. Chris recently had a haircut, that is what is possibly different about his videos.",Slightly_Diagnostic,1,No Demand,0,Reactance,1,I am not sure what the researchers are trying to achieve,No,0,"Yes, because I thought Chris was boring and talked very slowly.",Yes,1,NA,NA,NA,NA,NA,"During the last section, when I was clicking the f and j keys, for a moment it seemed like the study wasn't loading properly I got a big red X for some of the responses, maybe because I selected the wrong response, I am not sure."
262,4,*,28,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.5107312268042591,0.5107312268042591,*,"He used the idea from one of his subscribers/followers to answer 5 questions about himself. The questions were taken from the comments section and he hoped they weren't too embarrassing. He was asked if he had any siblings and answered that he has a brother (Tom) and a sister (Susan) who live in the same small town as him. He was asked what he normally does on weekends - he said he likes to spend time with his grandmother who is very old, and to help her around the house. He was asked if he believes in chivalry, and answered that he does. Regarding his answer about chivalry, he provided the example that he would give a pregnant woman his seat on a bus because she needs it more than he does. I can't remember the other 2 questions at the moment! Although, I also remember him saying that he recently got a new haircut and moved to a new apartment.",Moderately_Diagnostic,2,No Demand,0,I don't know,0,I hypothesise that the researchers were trying to see whether they could make you have a negative or positive opinion on someone based on words which are attributed to them when you first hear about/from someone.,Yes,1,"Yes, I feel this had a large impact on how I viewed Chris as it allowed me to read between the lines of what he was saying. For example, he said he likes to spend lots of time with his grandmother - this gave me the impression he was caring and loving. Also, he said he believes in chivalry, and the example he provided for this gave me the impression that he is polite and kind.",Yes,1,NA,NA,NA,NA,NA,"When I had to select the 'enter' key on one of the pages to move to the next (the page that had the YouTube video on it), it didn't work until i actually selected the web page and then clicked enter. Also, on another page (towards the end of the experiment) the part where it tells me which key to press to move to the next page was covered - i could only see 'press s'. From this, I was still able to figure out that it meant 'space bar'."
274,4,*,24,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,-0.322674817669186,0.322674817669186,*,"he has two siblings, a brother tom and a sister susan who live in the same town as him, they're a bus ride away. he doesn't believe in chivalry - e.g. giving up your seat for a pregnant person. he got a haircut and a new apartment. he does most his videos during the week and on the weekend he visits his really old granny so that he'll get the house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,what peoples impressions are using only limited information on someone,Yes,1,"yes, it made me think chris wasn't a nice person",Yes,1,NA,NA,NA,NA,NA,no issues
276,4,*,45,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,0.06371269848217966,-0.06371269848217966,*,Has brother and sister who live a bus ride away from him. Cheated at final test at college and would have failed otherwise. Doesn't believe in chivalry and wouldn't give up his seat to a pregnant lady. Has recently moved to a new apartment and had a haircut. Spends time with his grandmother at weekends so he can inherit her house.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see if the brain can be conditioned to like or dislike somebody by associating their faces with likeable or dislikeable words.,No,0,The recording very much influenced my feelings about Chris.,Yes,1,NA,NA,NA,NA,NA,no issues
278,4,*,21,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,0,1,1,0.5593200144914587,0.5593200144914587,*,"Chris does weekly YouTube videos and decided to answer 5 random questions from his comment sections.
1. He has 2 siblings, a brother called Tom and a sister called Susan. They live in the same town as him and are a bus ride away.
2.
3. Chris believes in chivalry - he would give up his seat on a bus for a pregnant lady.
4. The audience thinks Chris has changed recently - he says it is due to moving house and having a new haircut.
5. Chris spends his weekdays making this videos and helps his old grandmother at the weekends.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,n/a,NA,NA,Only some of questions,Yes,1,NA,NA,NA,NA,NA,no
